"Set","Song","Date"
"Encore","Walk Away",1993-07-30
"Encore","Amazing Grace",1993-07-30
"Set 1","Rift",1993-07-31
"Set 1","Sample in a Jar",1993-07-31
"Set 1","Ya Mar",1993-07-31
"Set 1","Split Open and Melt",1993-07-31
"Set 1","Mound",1993-07-31
"Set 1","Foam",1993-07-31
"Set 1","Nellie Kane",1993-07-31
"Set 1","Divided Sky",1993-07-31
"Set 1","Cavern",1993-07-31
"Set 2","Wilson",1993-07-31
"Set 2","Runaway Jim",1993-07-31
"Set 2","It's Ice",1993-07-31
"Set 2","Maze",1993-07-31
"Set 2","Sparkle",1993-07-31
"Set 2","Mike's Song",1993-07-31
"Set 2","Leprechaun",1993-07-31
"Set 2","Weekapaug Groove",1993-07-31
"Set 2","Purple Rain",1993-07-31
"Set 2","Hold Your Head Up",1993-07-31
"Set 2","Daniel Saw the Stone",1993-07-31
"Set 2","Highway to Hell",1993-07-31
"Encore","AC/DC Bag",1993-07-31
"Encore","Free Bird",1993-07-31
"Set 1","Chalk Dust Torture",1993-08-02
"Set 1","Guelah Papyrus",1993-08-02
"Set 1","Poor Heart",1993-08-02
"Set 1","Brother",1993-08-02
"Set 1","The Oh Kee Pa Ceremony",1993-08-02
"Set 1","Suzy Greenberg",1993-08-02
"Set 1","All Things Reconsidered",1993-08-02
"Set 1","Bathtub Gin",1993-08-02
"Set 1","Makisupa Policeman",1993-08-02
"Set 1","My Mind's Got a Mind of its Own",1993-08-02
"Set 1","Dog Log",1993-08-02
"Set 1","La Grange",1993-08-02
"Set 2","Also Sprach Zarathustra",1993-08-02
"Set 2","Mike's Song",1993-08-02
"Set 2","Sparks",1993-08-02
"Set 2","The Ballad of Curtis Loew",1993-08-02
"Set 2","Rift",1993-08-02
"Set 2","The Squirming Coil",1993-08-02
"Set 2","Weekapaug Groove",1993-08-02
"Set 2","Hold Your Head Up",1993-08-02
"Set 2","Bike",1993-08-02
"Set 2","Hold Your Head Up",1993-08-02
"Set 2","Run Like an Antelope",1993-08-02
"Encore","Sleeping Monkey",1993-08-02
"Encore","Amazing Grace",1993-08-02
"Set 1","Runaway Jim",1993-08-03
"Set 1","Nellie Kane",1993-08-03
"Set 1","Foam",1993-08-03
"Set 1","Fee",1993-08-03
"Set 1","Rift",1993-08-03
"Set 1","Stash",1993-08-03
"Set 1","The Horse",1993-08-03
"Set 1","Silent in the Morning",1993-08-03
"Set 1","Ya Mar",1993-08-03
"Set 1","Llama",1993-08-03
"Set 1","Cavern",1993-08-03
"Set 2","Lengthwise",1993-08-03
"Set 2","Maze",1993-08-03
"Set 2","Bouncing Around the Room",1993-08-03
"Set 2","It's Ice",1993-08-03
"Set 2","You Enjoy Myself",1993-08-03
"Set 2","The Lizards",1993-08-03
"Set 2","Sparkle",1993-08-03
"Set 2","Purple Rain",1993-08-03
"Set 2","Hold Your Head Up",1993-08-03
"Set 2","Golgi Apparatus",1993-08-03
"Encore","Poor Heart",1993-08-03
"Encore","Free Bird",1993-08-03
"Set 1","Split Open and Melt",1993-08-06
"Set 1","Poor Heart",1993-08-06
"Set 1","The Curtain",1993-08-06
"Set 1","Sample in a Jar",1993-08-06
"Set 1","Rift",1993-08-06
"Set 1","Horn",1993-08-06
"Set 1","Divided Sky",1993-08-06
"Set 1","Nellie Kane",1993-08-06
"Set 1","Chalk Dust Torture",1993-08-06
"Set 1","Suzy Greenberg",1993-08-06
"Set 2","Buried Alive",1993-08-06
"Set 2","Tweezer",1993-08-06
"Set 2","Guelah Papyrus",1993-08-06
"Set 2","The Squirming Coil",1993-08-06
"Set 2","Uncle Pen",1993-08-06
"Set 2","You Enjoy Myself",1993-08-06
"Set 2","Cocaine Jam",1993-08-06
"Set 2","You Enjoy Myself",1993-08-06
"Set 2","Halley's Comet",1993-08-06
"Set 2","Slave to the Traffic Light",1993-08-06
"Set 2","Hold Your Head Up",1993-08-06
"Set 2","Cracklin' Rosie",1993-08-06
"Set 2","Hold Your Head Up",1993-08-06
"Set 2","Tweezer Reprise",1993-08-06
"Encore","Amazing Grace",1993-08-06
"Set 1","Llama",1993-08-07
"Set 1","Bouncing Around the Room",1993-08-07
"Set 1","Poor Heart",1993-08-07
"Set 1","Stash",1993-08-07
"Set 1","Makisupa Policeman",1993-08-07
"Set 1","Reba",1993-08-07
"Set 1","Maze",1993-08-07
"Set 1","Colonel Forbin's Ascent",1993-08-07
"Set 1","Fly Famous Mockingbird",1993-08-07
"Set 1","Cavern",1993-08-07
"Set 2","Also Sprach Zarathustra",1993-08-07
"Set 2","Mike's Song",1993-08-07
"Set 2","Kung",1993-08-07
"Set 2","Mike's Song",1993-08-07
"Set 2","The Man Who Stepped Into Yesterday",1993-08-07
"Set 2","Avenu Malkenu",1993-08-07
"Set 2","The Sloth",1993-08-07
"Set 2","Sparkle",1993-08-07
"Set 2","My Friend, My Friend",1993-08-07
"Set 2","McGrupp and the Watchful Hosemasters",1993-08-07
"Set 2","Purple Rain",1993-08-07
"Set 2","Hold Your Head Up",1993-08-07
"Set 2","Run Like an Antelope",1993-08-07
"Encore","Carolina",1993-08-07
"Encore","La Grange",1993-08-07
"Set 1","Big Black Furry Creature from Mars",1993-08-08
"Set 1","Foam",1993-08-08
"Set 1","Loving Cup",1993-08-08
"Set 1","Runaway Jim",1993-08-08
"Set 1","The Horse",1993-08-08
"Set 1","Silent in the Morning",1993-08-08
"Set 1","Punch You in the Eye",1993-08-08
"Set 1","Fast Enough for You",1993-08-08
"Set 1","Paul and Silas",1993-08-08
"Set 1","I Didn't Know",1993-08-08
"Set 1","David Bowie",1993-08-08
"Set 2","Also Sprach Zarathustra",1993-08-08
"Set 2","Rift",1993-08-08
"Set 2","Harry Hood",1993-08-08
"Set 2","Wilson",1993-08-08
"Set 2","It's Ice",1993-08-08
"Set 2","Fluffhead",1993-08-08
"Set 2","Possum",1993-08-08
"Set 2","Big Ball Jam",1993-08-08
"Set 2","Hold Your Head Up",1993-08-08
"Set 2","Love You",1993-08-08
"Set 2","Hold Your Head Up",1993-08-08
"Set 2","Daniel Saw the Stone",1993-08-08
"Set 2","Good Times Bad Times",1993-08-08
"Encore","My Sweet One",1993-08-08
"Encore","Free Bird",1993-08-08
"Set 1","Chalk Dust Torture",1993-08-09
"Set 1","Who Knows Jam",1993-08-09
"Set 1","Chalk Dust Torture",1993-08-09
"Set 1","Mound",1993-08-09
"Set 1","Fee",1993-08-09
"Set 1","Split Open and Melt",1993-08-09
"Set 1","Glide",1993-08-09
"Set 1","Nellie Kane",1993-08-09
"Set 1","Divided Sky",1993-08-09
"Set 1","Memories",1993-08-09
"Set 1","The Squirming Coil",1993-08-09
"Set 2","Dinner and a Movie",1993-08-09
"Set 2","Tweezer",1993-08-09
"Set 2","Tela",1993-08-09
"Set 2","My Friend, My Friend",1993-08-09
"Set 2","My Mind's Got a Mind of its Own",1993-08-09
"Set 2","You Enjoy Myself",1993-08-09
"Set 2","Contact",1993-08-09
"Set 2","Crimes of the Mind",1993-08-09
"Encore","Rocky Top",1993-08-09
"Set 1","Buried Alive",1993-08-11
"Set 1","Runaway Jim",1993-08-11
"Set 1","Weigh",1993-08-11
"Set 1","It's Ice",1993-08-11
"Set 1","Ginseng Sullivan",1993-08-11
"Set 1","My Friend, My Friend",1993-08-11
"Set 1","The Mango Song",1993-08-11
"Set 1","Stash",1993-08-11
"Set 1","Sparkle",1993-08-11
"Set 1","Cavern",1993-08-11
"Set 2","Mike's Song",1993-08-11
"Set 2","The Great Gig in the Sky",1993-08-11
"Set 2","Weekapaug Groove",1993-08-11
"Set 2","Esther",1993-08-11
"Set 2","All Things Reconsidered",1993-08-11
"Set 2","Bouncing Around the Room",1993-08-11
"Set 2","Rift",1993-08-11
"Set 2","Jesus Just Left Chicago",1993-08-11
"Set 2","My Sweet One",1993-08-11
"Set 2","Run Like an Antelope",1993-08-11
"Encore","Sweet Adeline",1993-08-11
"Encore","Bold As Love",1993-08-11
"Set 1","AC/DC Bag",1993-08-12
"Set 1","Reba",1993-08-12
"Set 1","Chalk Dust Torture",1993-08-12
"Set 1","Guelah Papyrus",1993-08-12
"Set 1","Nellie Kane",1993-08-12
"Set 1","Split Open and Melt",1993-08-12
"Set 1","The Horse",1993-08-12
"Set 1","Silent in the Morning",1993-08-12
"Set 1","Poor Heart",1993-08-12
"Set 1","The Squirming Coil",1993-08-12
"Set 2","Also Sprach Zarathustra",1993-08-12
"Set 2","The Landlady",1993-08-12
"Set 2","Tweezer",1993-08-12
"Set 2","The Landlady",1993-08-12
"Set 2","Tweezer",1993-08-12
"Set 2","The Lizards",1993-08-12
"Set 2","The Sloth",1993-08-12
"Set 2","Maze",1993-08-12
"Set 2","Lawn Boy",1993-08-12
"Set 2","Big Ball Jam",1993-08-12
"Set 2","Golgi Apparatus",1993-08-12
"Set 2","Possum",1993-08-12
"Encore","Fire",1993-08-12
"Encore","Free Bird",1993-08-12
"Set 1","Lengthwise",1993-08-13
"Set 1","Llama",1993-08-13
"Set 1","Makisupa Policeman",1993-08-13
"Set 1","Foam",1993-08-13
"Set 1","Stash",1993-08-13
"Set 1","Ginseng Sullivan",1993-08-13
"Set 1","Fluffhead",1993-08-13
"Set 1","My Mind's Got a Mind of its Own",1993-08-13
"Set 1","Horn",1993-08-13
"Set 1","David Bowie",1993-08-13
"Set 2","Buried Alive",1993-08-13
"Set 2","Rift",1993-08-13
"Set 2","Bathtub Gin",1993-08-13
"Set 2","Ya Mar",1993-08-13
"Set 2","Mike's Song",1993-08-13
"Set 2","Lifeboy",1993-08-13
"Set 2","The Oh Kee Pa Ceremony",1993-08-13
"Set 2","Suzy Greenberg",1993-08-13
"Encore","Amazing Grace",1993-08-13
"Encore","Highway to Hell",1993-08-13
"Set 1","Chalk Dust Torture",1993-08-14
"Set 1","Guelah Papyrus",1993-08-14
"Set 1","Divided Sky",1993-08-14
"Set 1","The Horse",1993-08-14
"Set 1","Silent in the Morning",1993-08-14
"Set 1","It's Ice",1993-08-14
"Set 1","Sparkle",1993-08-14
"Set 1","Split Open and Melt",1993-08-14
"Set 1","Esther",1993-08-14
"Set 1","Poor Heart",1993-08-14
"Set 1","Cavern",1993-08-14
"Set 2","Also Sprach Zarathustra",1993-08-14
"Set 2","Run Like an Antelope",1993-08-14
"Set 2","Sparks",1993-08-14
"Set 2","Walk Away",1993-08-14
"Set 2","Run Like an Antelope",1993-08-14
"Set 2","Have Mercy",1993-08-14
"Set 2","Run Like an Antelope",1993-08-14
"Set 2","Mound",1993-08-14
"Set 2","The Squirming Coil",1993-08-14
"Set 2","Daniel Saw the Stone",1993-08-14
"Set 2","You Enjoy Myself",1993-08-14
"Set 2","Purple Rain",1993-08-14
"Set 2","Hold Your Head Up",1993-08-14
"Set 2","Golgi Apparatus",1993-08-14
"Encore","La Grange",1993-08-14
"Set 1","Sample in a Jar",1993-08-15
"Set 1","All Things Reconsidered",1993-08-15
"Set 1","Caravan",1993-08-15
"Set 1","Runaway Jim",1993-08-15
"Set 1","Fee",1993-08-15
"Set 1","Paul and Silas",1993-08-15
"Set 1","Stash",1993-08-15
"Set 1","Colonel Forbin's Ascent",1993-08-15
"Set 1","Fly Famous Mockingbird",1993-08-15
"Set 1","Chalk Dust Torture",1993-08-15
"Set 2","Rift",1993-08-15
"Set 2","Tweezer",1993-08-15
"Set 2","The Lizards",1993-08-15
"Set 2","The Landlady",1993-08-15
"Set 2","Bouncing Around the Room",1993-08-15
"Set 2","Maze",1993-08-15
"Set 2","Glide",1993-08-15
"Set 2","Sweet Adeline",1993-08-15
"Set 2","Ginseng Sullivan",1993-08-15
"Set 2","Nellie Kane",1993-08-15
"Set 2","Free Bird",1993-08-15
"Encore","Harry Hood",1993-08-15
"Set 1","Axilla",1993-08-16
"Set 1","Possum",1993-08-16
"Set 1","Horn",1993-08-16
"Set 1","Reba",1993-08-16
"Set 1","Sparkle",1993-08-16
"Set 1","Foam",1993-08-16
"Set 1","I Didn't Know",1993-08-16
"Set 1","Split Open and Melt",1993-08-16
"Set 1","The Squirming Coil",1993-08-16
"Set 2","Mike's Song",1993-08-16
"Set 2","Faht",1993-08-16
"Set 2","Weekapaug Groove",1993-08-16
"Set 2","Mound",1993-08-16
"Set 2","It's Ice",1993-08-16
"Set 2","My Friend, My Friend",1993-08-16
"Set 2","Poor Heart",1993-08-16
"Set 2","Big Ball Jam",1993-08-16
"Set 2","Take the 'A' Train",1993-08-16
"Set 2","Good Times Bad Times",1993-08-16
"Encore","Amazing Grace",1993-08-16
"Encore","Rocky Top",1993-08-16
"Set 1","Wilson",1993-08-17
"Set 1","Llama",1993-08-17
"Set 1","Guelah Papyrus",1993-08-17
"Set 1","Divided Sky",1993-08-17
"Set 1","Weigh",1993-08-17
"Set 1","Maze",1993-08-17
"Set 1","Fluffhead",1993-08-17
"Set 1","Fast Enough for You",1993-08-17
"Set 1","Daniel Saw the Stone",1993-08-17
"Set 2","Also Sprach Zarathustra",1993-08-17
"Set 2","David Bowie",1993-08-17
"Set 2","The Horse",1993-08-17
"Set 2","Silent in the Morning",1993-08-17
"Set 2","Rift",1993-08-17
"Set 2","Suzy Greenberg",1993-08-17
"Set 2","You Enjoy Myself",1993-08-17
"Set 2","Purple Rain",1993-08-17
"Set 2","Hold Your Head Up",1993-08-17
"Set 2","My Sweet One",1993-08-17
"Set 2","Cavern",1993-08-17
"Encore","Memories",1993-08-17
"Encore","Fire",1993-08-17
"Set 1","Divided Sky",1993-08-20
"Set 1","Harpua",1993-08-20
"Set 1","Poor Heart",1993-08-20
"Set 1","Maze",1993-08-20
"Set 1","Bouncing Around the Room",1993-08-20
"Set 1","It's Ice",1993-08-20
"Set 1","The Wedge",1993-08-20
"Set 1","Ginseng Sullivan",1993-08-20
"Set 1","Rift",1993-08-20
"Set 1","Run Like an Antelope",1993-08-20
"Set 2","Also Sprach Zarathustra",1993-08-20
"Set 2","Slave to the Traffic Light",1993-08-20
"Set 2","Split Open and Melt",1993-08-20
"Set 2","The Squirming Coil",1993-08-20
"Set 2","My Friend, My Friend",1993-08-20
"Set 2","Chalk Dust Torture",1993-08-20
"Set 2","You Enjoy Myself",1993-08-20
"Set 2","Purple Rain",1993-08-20
"Set 2","Hold Your Head Up",1993-08-20
"Set 2","Cavern",1993-08-20
"Encore","The Mango Song",1993-08-20
"Encore","Free Bird",1993-08-20
"Set 1","Buried Alive",1993-08-21
"Set 1","Poor Heart",1993-08-21
"Set 1","Foam",1993-08-21
"Set 1","Guelah Papyrus",1993-08-21
"Set 1","Rift",1993-08-21
"Set 1","Stash",1993-08-21
"Set 1","Sparkle",1993-08-21
"Set 1","The Landlady",1993-08-21
"Set 1","I Didn't Know",1993-08-21
"Set 1","Runaway Jim",1993-08-21
"Set 2","Possum",1993-08-21
"Set 2","Horn",1993-08-21
"Set 2","Uncle Pen",1993-08-21
"Set 2","Fee",1993-08-21
"Set 2","Llama",1993-08-21
"Set 2","Lawn Boy",1993-08-21
"Set 2","David Bowie",1993-08-21
"Set 2","Mind Left Body Jam",1993-08-21
"Set 2","David Bowie",1993-08-21
"Set 2","Hold Your Head Up",1993-08-21
"Set 2","If I Only Had a Brain",1993-08-21
"Set 2","Hold Your Head Up",1993-08-21
"Set 2","Jam",1993-08-21
"Set 2","Harry Hood",1993-08-21
"Set 2","Daniel Saw the Stone",1993-08-21
"Encore","Amazing Grace",1993-08-21
"Encore","Nellie Kane",1993-08-21
"Set 1","Chalk Dust Torture",1993-08-24
"Set 1","All Things Reconsidered",1993-08-24
"Set 1","Bouncing Around the Room",1993-08-24
"Set 1","It's Ice",1993-08-24
"Set 1","Nellie Kane",1993-08-24
"Set 1","Split Open and Melt",1993-08-24
"Set 1","The Horse",1993-08-24
"Set 1","Silent in the Morning",1993-08-24
"Set 1","Uncle Pen",1993-08-24
"Set 1","Maze",1993-08-24
"Set 1","Golgi Apparatus",1993-08-24
"Set 2","Llama",1993-08-24
"Set 2","Horn",1993-08-24
"Set 2","Ya Mar",1993-08-24
"Set 2","Mike's Song",1993-08-24
"Set 2","Ginseng Sullivan",1993-08-24
"Set 2","Weekapaug Groove",1993-08-24
"Set 2","Wilson",1993-08-24
"Set 2","Rift",1993-08-24
"Set 2","Suzy Greenberg",1993-08-24
"Set 2","Hold Your Head Up",1993-08-24
"Set 2","Cracklin' Rosie",1993-08-24
"Set 2","Hold Your Head Up",1993-08-24
"Set 2","Run Like an Antelope",1993-08-24
"Encore","Halley's Comet",1993-08-24
"Encore","Poor Heart",1993-08-24
"Encore","Sweet Adeline",1993-08-24
"Set 1","AC/DC Bag",1993-08-25
"Set 1","Daniel Saw the Stone",1993-08-25
"Set 1","Sample in a Jar",1993-08-25
"Set 1","Sparkle",1993-08-25
"Set 1","Foam",1993-08-25
"Set 1","Ginseng Sullivan",1993-08-25
"Set 1","Nellie Kane",1993-08-25
"Set 1","Amazing Grace",1993-08-25
"Set 1","Stash",1993-08-25
"Set 1","Glide",1993-08-25
"Set 1","Cavern",1993-08-25
"Set 2","Buried Alive",1993-08-25
"Set 2","Possum",1993-08-25
"Set 2","Mound",1993-08-25
"Set 2","My Friend, My Friend",1993-08-25
"Set 2","Paul and Silas",1993-08-25
"Set 2","You Enjoy Myself",1993-08-25
"Set 2","Nothin' But A Nothin'",1993-08-25
"Set 2","The Squirming Coil",1993-08-25
"Set 2","Good Times Bad Times",1993-08-25
"Encore","Bold As Love",1993-08-25
"Encore","Rocky Top",1993-08-25
"Set 1","Runaway Jim",1993-08-26
"Set 1","Guelah Papyrus",1993-08-26
"Set 1","Reba",1993-08-26
"Set 1","Fee",1993-08-26
"Set 1","Split Open and Melt",1993-08-26
"Set 1","Esther",1993-08-26
"Set 1","It's Ice",1993-08-26
"Set 1","Harry Hood",1993-08-26
"Set 1","Golgi Apparatus",1993-08-26
"Set 2","Also Sprach Zarathustra",1993-08-26
"Set 2","David Bowie",1993-08-26
"Set 2","Lifeboy",1993-08-26
"Set 2","Rift",1993-08-26
"Set 2","Jesus Just Left Chicago",1993-08-26
"Set 2","The Lizards",1993-08-26
"Set 2","Hold Your Head Up",1993-08-26
"Set 2","Nothin' But A Nothin'",1993-08-26
"Set 2","Hold Your Head Up",1993-08-26
"Encore","Chalk Dust Torture",1993-08-26
"Encore","Free Bird",1993-08-26
"Set 1","Llama",1993-08-28
"Set 1","Bouncing Around the Room",1993-08-28
"Set 1","Foam",1993-08-28
"Set 1","Ginseng Sullivan",1993-08-28
"Set 1","Maze",1993-08-28
"Set 1","Fluffhead",1993-08-28
"Set 1","Stash",1993-08-28
"Set 1","The Squirming Coil",1993-08-28
"Set 1","Crimes of the Mind",1993-08-28
"Set 2","Also Sprach Zarathustra",1993-08-28
"Set 2","Rift",1993-08-28
"Set 2","Run Like an Antelope",1993-08-28
"Set 2","The Horse",1993-08-28
"Set 2","Silent in the Morning",1993-08-28
"Set 2","Sparkle",1993-08-28
"Set 2","It's Ice",1993-08-28
"Set 2","Big Ball Jam",1993-08-28
"Set 2","Purple Rain",1993-08-28
"Set 2","Hold Your Head Up",1993-08-28
"Set 2","You Enjoy Myself",1993-08-28
"Set 2","Oye Como Va Jam",1993-08-28
"Set 2","You Enjoy Myself",1993-08-28
"Set 2","Contact",1993-08-28
"Set 2","Chalk Dust Torture",1993-08-28
"Encore","Daniel Saw the Stone",1993-08-28
"Encore","Amazing Grace",1993-08-28
"Set 1","Peaches en Regalia",1993-12-28
"Set 1","Poor Heart",1993-12-28
"Set 1","Split Open and Melt",1993-12-28
"Set 1","Esther",1993-12-28
"Set 1","The Oh Kee Pa Ceremony",1993-12-28
"Set 1","Suzy Greenberg",1993-12-28
"Set 1","Ya Mar",1993-12-28
"Set 1","It's Ice",1993-12-28
"Set 1","Fee",1993-12-28
"Set 1","Possum",1993-12-28
"Set 2","Sample in a Jar",1993-12-28
"Set 2","You Enjoy Myself",1993-12-28
"Set 2","My Friend, My Friend",1993-12-28
"Set 2","The Lizards",1993-12-28
"Set 2","The Sloth",1993-12-28
"Set 2","Fast Enough for You",1993-12-28
"Set 2","Uncle Pen",1993-12-28
"Set 2","Harry Hood",1993-12-28
"Set 2","Highway to Hell",1993-12-28
"Encore","Memories",1993-12-28
"Encore","Golgi Apparatus",1993-12-28
"Set 1","Runaway Jim",1993-12-29
"Set 1","Peaches en Regalia",1993-12-29
"Set 1","Foam",1993-12-29
"Set 1","Glide",1993-12-29
"Set 1","Divided Sky",1993-12-29
"Set 1","Wilson",1993-12-29
"Set 1","Sparkle",1993-12-29
"Set 1","Stash",1993-12-29
"Set 1","The Squirming Coil",1993-12-29
"Set 2","Maze",1993-12-29
"Set 2","Bouncing Around the Room",1993-12-29
"Set 2","Fluffhead",1993-12-29
"Set 2","Run Like an Antelope",1993-12-29
"Set 2","Contact",1993-12-29
"Set 2","Big Black Furry Creature from Mars",1993-12-29
"Set 2","Walk Away",1993-12-29
"Set 2","Big Ball Jam",1993-12-29
"Set 2","Hold Your Head Up",1993-12-29
"Set 2","If I Only Had a Brain",1993-12-29
"Set 2","Hold Your Head Up",1993-12-29
"Set 2","Sweet Adeline",1993-12-29
"Set 2","Chalk Dust Torture",1993-12-29
"Encore","Nellie Kane",1993-12-29
"Encore","Cavern",1993-12-29
"Set 1","David Bowie",1993-12-30
"Set 1","Weigh",1993-12-30
"Set 1","The Curtain",1993-12-30
"Set 1","Sample in a Jar",1993-12-30
"Set 1","Paul and Silas",1993-12-30
"Set 1","Colonel Forbin's Ascent",1993-12-30
"Set 1","Fly Famous Mockingbird",1993-12-30
"Set 1","Rift",1993-12-30
"Set 1","Bathtub Gin",1993-12-30
"Set 1","Free Bird",1993-12-30
"Set 2","Also Sprach Zarathustra",1993-12-30
"Set 2","Mike's Song",1993-12-30
"Set 2","The Horse",1993-12-30
"Set 2","Silent in the Morning",1993-12-30
"Set 2","Punch You in the Eye",1993-12-30
"Set 2","McGrupp and the Watchful Hosemasters",1993-12-30
"Set 2","Weekapaug Groove",1993-12-30
"Set 2","Purple Rain",1993-12-30
"Set 2","Hold Your Head Up",1993-12-30
"Set 2","Slave to the Traffic Light",1993-12-30
"Encore","Rocky Top",1993-12-30
"Encore","Good Times Bad Times",1993-12-30
"Set 1","Llama",1993-12-31
"Set 1","Guelah Papyrus",1993-12-31
"Set 1","Stash",1993-12-31
"Set 1","Ginseng Sullivan",1993-12-31
"Set 1","Reba",1993-12-31
"Set 1","Peaches en Regalia",1993-12-31
"Set 1","I Didn't Know",1993-12-31
"Set 1","Run Like an Antelope",1993-12-31
"Set 2","Tweezer",1993-12-31
"Set 2","Halley's Comet",1993-12-31
"Set 2","Poor Heart",1993-12-31
"Set 2","It's Ice",1993-12-31
"Set 2","Fee",1993-12-31
"Set 2","Possum",1993-12-31
"Set 2","Lawn Boy",1993-12-31
"Set 2","You Enjoy Myself",1993-12-31
"Set 3","Auld Lang Syne",1993-12-31
"Set 3","Down with Disease Jam",1993-12-31
"Set 3","Split Open and Melt",1993-12-31
"Set 3","The Lizards",1993-12-31
"Set 3","Sparkle",1993-12-31
"Set 3","Suzy Greenberg",1993-12-31
"Set 3","Hold Your Head Up",1993-12-31
"Set 3","Cracklin' Rosie",1993-12-31
"Set 3","Hold Your Head Up",1993-12-31
"Set 3","Harry Hood",1993-12-31
"Set 3","Tweezer Reprise",1993-12-31
"Encore","Golgi Apparatus",1993-12-31
"Encore","Amazing Grace",1993-12-31
"Set 1","Divided Sky",1994-04-04
"Set 1","Sample in a Jar",1994-04-04
"Set 1","Scent of a Mule",1994-04-04
"Set 1","Maze",1994-04-04
"Set 1","Fee",1994-04-04
"Set 1","Reba",1994-04-04
"Set 1","Horn",1994-04-04
"Set 1","It's Ice",1994-04-04
"Set 1","Possum",1994-04-04
"Set 2","Down with Disease",1994-04-04
"Set 2","If I Could",1994-04-04
"Set 2","Buried Alive",1994-04-04
"Set 2","The Landlady",1994-04-04
"Set 2","Julius",1994-04-04
"Set 2","Magilla",1994-04-04
"Set 2","Split Open and Melt",1994-04-04
"Set 2","Wolfman's Brother",1994-04-04
"Set 2","I Wan'na Be Like You",1994-04-04
"Set 2","The Oh Kee Pa Ceremony",1994-04-04
"Set 2","Suzy Greenberg",1994-04-04
"Encore","Harry Hood",1994-04-04
"Encore","Cavern",1994-04-04
"Set 1","Runaway Jim",1994-04-05
"Set 1","Foam",1994-04-05
"Set 1","Fluffhead",1994-04-05
"Set 1","Glide",1994-04-05
"Set 1","Julius",1994-04-05
"Set 1","Bouncing Around the Room",1994-04-05
"Set 1","Rift",1994-04-05
"Set 1","AC/DC Bag",1994-04-05
"Set 2","Peaches en Regalia",1994-04-05
"Set 2","Ya Mar",1994-04-05
"Set 2","Tweezer",1994-04-05
"Set 2","If I Could",1994-04-05
"Set 2","You Enjoy Myself",1994-04-05
"Set 2","I Wan'na Be Like You",1994-04-05
"Set 2","Hold Your Head Up",1994-04-05
"Set 2","Chalk Dust Torture",1994-04-05
"Set 2","Amazing Grace",1994-04-05
"Encore","Nellie Kane",1994-04-05
"Encore","Golgi Apparatus",1994-04-05
"Set 1","Llama",1994-04-06
"Set 1","Guelah Papyrus",1994-04-06
"Set 1","Poor Heart",1994-04-06
"Set 1","Stash",1994-04-06
"Set 1","The Lizards",1994-04-06
"Set 1","Sample in a Jar",1994-04-06
"Set 1","Scent of a Mule",1994-04-06
"Set 1","Fee",1994-04-06
"Set 1","Run Like an Antelope",1994-04-06
"Set 2","The Curtain",1994-04-06
"Set 2","Down with Disease",1994-04-06
"Set 2","Wolfman's Brother",1994-04-06
"Set 2","Sparkle",1994-04-06
"Set 2","Mike's Song",1994-04-06
"Set 2","Lifeboy",1994-04-06
"Set 2","Weekapaug Groove",1994-04-06
"Set 2","The Squirming Coil",1994-04-06
"Set 2","Cavern",1994-04-06
"Encore","Ginseng Sullivan",1994-04-06
"Encore","Nellie Kane",1994-04-06
"Encore","Sweet Adeline",1994-04-06
