"Set","Song","Date"
"Set 2","Colonel Forbin's Ascent",2013-12-31
"Set 2","Fly Famous Mockingbird",2013-12-31
"Set 2","Fuck Your Face",2013-12-31
"Set 2","Reba",2013-12-31
"Set 2","Icculus",2013-12-31
"Set 2","The Lizards",2013-12-31
"Set 2","Split Open and Melt",2013-12-31
"Set 3","Character Zero",2013-12-31
"Set 3","Auld Lang Syne",2013-12-31
"Set 3","Fuego",2013-12-31
"Set 3","Light",2013-12-31
"Set 3","Twenty Years Later",2013-12-31
"Set 3","Bouncing Around the Room",2013-12-31
"Set 3","You Enjoy Myself",2013-12-31
"Encore","Grind",2013-12-31
"Encore","Show of Life",2013-12-31
"Set 1","Kill Devil Falls",2014-04-26
"Set 1","The Moma Dance",2014-04-26
"Set 1","Rift",2014-04-26
"Set 1","Wolfman's Brother",2014-04-26
"Set 1","Lawn Boy",2014-04-26
"Set 1","Party Time",2014-04-26
"Set 1","Ocelot",2014-04-26
"Set 1","Funky Bitch",2014-04-26
"Set 1","46 Days",2014-04-26
"Set 1","The Line",2014-04-26
"Set 1","Character Zero",2014-04-26
"Set 2","Down with Disease",2014-04-26
"Set 2","Birds of a Feather",2014-04-26
"Set 2","Twist",2014-04-26
"Set 2","Sparkle",2014-04-26
"Set 2","Free",2014-04-26
"Set 2","Light",2014-04-26
"Set 2","Sand",2014-04-26
"Set 2","Harry Hood",2014-04-26
"Set 2","Cavern",2014-04-26
"Set 2","Grind",2014-04-26
"Encore","Julius",2014-04-26
"Set 1","The Line",2014-06-24
"Set 1","Stealing Time From the Faulty Plan",2014-07-01
"Set 1","Fuego",2014-07-01
"Set 1","Back on the Train",2014-07-01
"Set 1","Halfway to the Moon",2014-07-01
"Set 1","The Wedge",2014-07-01
"Set 1","555",2014-07-01
"Set 1","Stash",2014-07-01
"Set 1","Bouncing Around the Room",2014-07-01
"Set 1","Birds of a Feather",2014-07-01
"Set 1","Wingsuit",2014-07-01
"Set 2","Mike's Song",2014-07-01
"Set 2","Simple",2014-07-01
"Set 2","Free",2014-07-01
"Set 2","Waiting All Night",2014-07-01
"Set 2","Ghost",2014-07-01
"Set 2","Weekapaug Groove",2014-07-01
"Set 2","Harry Hood",2014-07-01
"Set 2","Cavern",2014-07-01
"Encore","Julius",2014-07-01
"Set 1","Farmhouse",2014-07-03
"Set 1","Wolfman's Brother",2014-07-03
"Set 1","Maze",2014-07-03
"Set 1","Yarmouth Road",2014-07-03
"Set 1","Strange Design",2014-07-03
"Set 1","Devotion To a Dream",2014-07-03
"Set 1","Ocelot",2014-07-03
"Set 1","Chalk Dust Torture",2014-07-03
"Set 1","Mound",2014-07-03
"Set 1","Roggae",2014-07-03
"Set 1","Possum",2014-07-03
"Set 2","Bathtub Gin",2014-07-03
"Set 2","Limb By Limb",2014-07-03
"Set 2","Winterqueen",2014-07-03
"Set 2","The Line",2014-07-03
"Set 2","Tweezer",2014-07-03
"Set 2","Prince Caspian",2014-07-03
"Set 2","Sparkle",2014-07-03
"Set 2","Run Like an Antelope",2014-07-03
"Encore","Sing Monica",2014-07-03
"Encore","Tweezer Reprise",2014-07-03
"Set 1","The Star Spangled Banner",2014-07-04
"Set 1","555",2014-07-04
"Set 1","Kill Devil Falls",2014-07-04
"Set 1","The Moma Dance",2014-07-04
"Set 1","Reba",2014-07-04
"Set 1","Waiting All Night",2014-07-04
"Set 1","Runaway Jim",2014-07-04
"Set 1","46 Days",2014-07-04
"Set 1","Rift",2014-07-04
"Set 1","Split Open and Melt",2014-07-04
"Set 1","The Squirming Coil",2014-07-04
"Set 2","Fuego",2014-07-04
"Set 2","Down with Disease",2014-07-04
"Set 2","Twist",2014-07-04
"Set 2","Light",2014-07-04
"Set 2","Theme From the Bottom",2014-07-04
"Set 2","Backwards Down the Number Line",2014-07-04
"Set 2","First Tube",2014-07-04
"Encore","Character Zero",2014-07-04
"Set 1","Crowd Control",2014-07-05
"Set 1","My Friend, My Friend",2014-07-05
"Set 1","Scent of a Mule",2014-07-05
"Set 1","Undermind",2014-07-05
"Set 1","A Song I Heard the Ocean Sing",2014-07-05
"Set 1","I Didn't Know",2014-07-05
"Set 1","Foam",2014-07-05
"Set 1","Wombat",2014-07-05
"Set 1","Divided Sky",2014-07-05
"Set 1","Wading in the Velvet Sea",2014-07-05
"Set 1","David Bowie",2014-07-05
"Set 2","Carini",2014-07-05
"Set 2","Waves",2014-07-05
"Set 2","Wingsuit",2014-07-05
"Set 2","Piper",2014-07-05
"Set 2","Fluffhead",2014-07-05
"Set 2","Heavy Things",2014-07-05
"Set 2","Slave to the Traffic Light",2014-07-05
"Set 2","You Enjoy Myself",2014-07-05
"Encore","Suzy Greenberg",2014-07-05
"Set 1","Axilla",2014-07-08
"Set 1","Gumbo",2014-07-08
"Set 1","Taste",2014-07-08
"Set 1","555",2014-07-08
"Set 1","Tube",2014-07-08
"Set 1","Halfway to the Moon",2014-07-08
"Set 1","Camel Walk",2014-07-08
"Set 1","Sparkle",2014-07-08
"Set 1","Halley's Comet",2014-07-08
"Set 1","It's Ice",2014-07-08
"Set 1","Ocelot",2014-07-08
"Set 1","Walls of the Cave",2014-07-08
"Set 2","46 Days",2014-07-08
"Set 2","Fuego",2014-07-08
"Set 2","The Line",2014-07-08
"Set 2","Backwards Down the Number Line",2014-07-08
"Set 2","Tweezer",2014-07-08
"Set 2","Ghost",2014-07-08
"Set 2","Also Sprach Zarathustra",2014-07-08
"Set 2","Harry Hood",2014-07-08
"Set 2","Tweezer Reprise",2014-07-08
"Encore","Possum",2014-07-08
"Set 1","Glide",2014-07-09
"Set 1","Sing Monica",2014-07-09
"Set 1","Birds of a Feather",2014-07-09
"Set 1","Wolfman's Brother",2014-07-09
"Set 1","Sugar Shack",2014-07-09
"Set 1","Alaska",2014-07-09
"Set 1","McGrupp and the Watchful Hosemasters",2014-07-09
"Set 1","Stealing Time From the Faulty Plan",2014-07-09
"Set 1","Horn",2014-07-09
"Set 1","Devotion To a Dream",2014-07-09
"Set 1","Silent in the Morning",2014-07-09
"Set 1","Run Like an Antelope",2014-07-09
"Set 2","Chalk Dust Torture",2014-07-09
"Set 2","Wingsuit",2014-07-09
"Set 2","Winterqueen",2014-07-09
"Set 2","Twist",2014-07-09
"Set 2","Crosseyed and Painless",2014-07-09
"Set 2","Waste",2014-07-09
"Set 2","Mike's Song",2014-07-09
"Set 2","Sneakin' Sally Through the Alley",2014-07-09
"Encore","Julius",2014-07-09
"Encore","Weekapaug Groove",2014-07-09
"Set 1","The Moma Dance",2014-07-11
"Set 1","Kill Devil Falls",2014-07-11
"Set 1","Ya Mar",2014-07-11
"Set 1","Bathtub Gin",2014-07-11
"Set 1","555",2014-07-11
"Set 1","Rift",2014-07-11
"Set 1","Sample in a Jar",2014-07-11
"Set 1","The Wedge",2014-07-11
"Set 1","Waiting All Night",2014-07-11
"Set 1","Stash",2014-07-11
"Set 2","Steam",2014-07-11
"Set 2","Down with Disease",2014-07-11
"Set 2","Golden Age",2014-07-11
"Set 2","Limb By Limb",2014-07-11
"Set 2","Fuego",2014-07-11
"Set 2","David Bowie",2014-07-11
"Set 2","Cavern",2014-07-11
"Encore","Character Zero",2014-07-11
"Set 1","AC/DC Bag",2014-07-12
"Set 1","46 Days",2014-07-12
"Set 1","Yarmouth Road",2014-07-12
"Set 1","Devotion To a Dream",2014-07-12
"Set 1","Free",2014-07-12
"Set 1","My Sweet One",2014-07-12
"Set 1","Back on the Train",2014-07-12
"Set 1","Halfway to the Moon",2014-07-12
"Set 1","Sparkle",2014-07-12
"Set 1","A Song I Heard the Ocean Sing",2014-07-12
"Set 1","The Line",2014-07-12
"Set 1","Run Like an Antelope",2014-07-12
"Set 2","Punch You in the Eye",2014-07-12
"Set 2","Carini",2014-07-12
"Set 2","Ghost",2014-07-12
"Set 2","Wingsuit",2014-07-12
"Set 2","Rock and Roll",2014-07-12
"Set 2","Harry Hood",2014-07-12
"Encore","Tube",2014-07-12
"Encore","Joy",2014-07-12
"Encore","First Tube",2014-07-12
"Set 1","Sand",2014-07-13
"Set 1","Winterqueen",2014-07-13
"Set 1","Reba",2014-07-13
"Set 1","Birds of a Feather",2014-07-13
"Set 1","Water in the Sky",2014-07-13
"Set 1","Possum",2014-07-13
"Set 1","Runaway Jim",2014-07-13
"Set 1","Bouncing Around the Room",2014-07-13
"Set 1","Maze",2014-07-13
"Set 1","Split Open and Melt",2014-07-13
"Set 2","Chalk Dust Torture",2014-07-13
"Set 2","Light",2014-07-13
"Set 2","Tweezer",2014-07-13
"Set 2","Wading in the Velvet Sea",2014-07-13
"Set 2","Sing Monica",2014-07-13
"Set 2","Slave to the Traffic Light",2014-07-13
"Encore","Backwards Down the Number Line",2014-07-13
"Encore","Tweezer Reprise",2014-07-13
"Set 1","Waiting All Night",2014-07-14
"Set 1","Fuego",2014-07-14
"Set 1","Buried Alive",2014-07-15
"Set 1","Twist",2014-07-15
"Set 1","Heavy Things",2014-07-15
"Set 1","555",2014-07-15
"Set 1","Halley's Comet",2014-07-15
"Set 1","Bathtub Gin",2014-07-15
"Set 1","Wingsuit",2014-07-15
"Set 1","Divided Sky",2014-07-15
"Set 1","Wombat",2014-07-15
"Set 1","David Bowie",2014-07-15
"Set 2","Down with Disease",2014-07-15
"Set 2","Back on the Train",2014-07-15
"Set 2","NICU",2014-07-15
"Set 2","Gotta Jibboo",2014-07-15
"Set 2","Theme From the Bottom",2014-07-15
"Set 2","Meatstick",2014-07-15
"Set 2","Fuego",2014-07-15
"Set 2","The Wedge",2014-07-15
"Set 2","Run Like an Antelope",2014-07-15
"Encore","Character Zero",2014-07-15
"Set 1","Wolfman's Brother",2014-07-16
"Set 1","Devotion To a Dream",2014-07-16
"Set 1","Wilson",2014-07-16
"Set 1","Poor Heart",2014-07-16
"Set 1","The Moma Dance",2014-07-16
"Set 1","Stealing Time From the Faulty Plan",2014-07-16
"Set 1","Lawn Boy",2014-07-16
"Set 1","Yarmouth Road",2014-07-16
"Set 1","Rift",2014-07-16
"Set 1","The Line",2014-07-16
"Set 1","It's Ice",2014-07-16
"Set 1","46 Days",2014-07-16
"Set 2","Mike's Song",2014-07-16
"Set 2","Ghost",2014-07-16
"Set 2","Prince Caspian",2014-07-16
"Set 2","Backwards Down the Number Line",2014-07-16
"Set 2","Weekapaug Groove",2014-07-16
"Set 2","Cavern",2014-07-16
"Set 2","Piper",2014-07-16
"Set 2","Waiting All Night",2014-07-16
"Set 2","Tweezer",2014-07-16
"Set 2","Fuego",2014-07-16
"Set 2","Tweezer Reprise",2014-07-16
"Encore","Also Sprach Zarathustra",2014-07-16
"Encore","Possum",2014-07-16
"Set 1","555",2014-07-18
"Set 1","Kill Devil Falls",2014-07-18
"Set 1","Bouncing Around the Room",2014-07-18
"Set 1","Reba",2014-07-18
"Set 1","Waiting All Night",2014-07-18
"Set 1","Birds of a Feather",2014-07-18
"Set 1","Halfway to the Moon",2014-07-18
"Set 1","Sparkle",2014-07-18
"Set 1","Sample in a Jar",2014-07-18
"Set 1","A Song I Heard the Ocean Sing",2014-07-18
"Set 1","Stash",2014-07-18
"Set 1","The Squirming Coil",2014-07-18
"Set 2","Golden Age",2014-07-18
"Set 2","The Mango Song",2014-07-18
"Set 2","Sand",2014-07-18
"Set 2","Piper",2014-07-18
"Set 2","Halley's Comet",2014-07-18
"Set 2","Wombat",2014-07-18
"Set 2","Chalk Dust Torture",2014-07-18
"Set 2","Slave to the Traffic Light",2014-07-18
"Encore","Julius",2014-07-18
"Set 1","The Moma Dance",2014-07-19
"Set 1","Wolfman's Brother",2014-07-19
"Set 1","Devotion To a Dream",2014-07-19
"Set 1","46 Days",2014-07-19
"Set 1","Yarmouth Road",2014-07-19
"Set 1","Brian and Robert",2014-07-19
"Set 1","Wingsuit",2014-07-19
"Set 1","Tube",2014-07-19
"Set 1","Free",2014-07-19
"Set 1","Roggae",2014-07-19
"Set 1","Heavy Things",2014-07-19
"Set 1","Run Like an Antelope",2014-07-19
"Set 2","Carini",2014-07-19
"Set 2","Waves",2014-07-19
"Set 2","Fuego",2014-07-19
"Set 2","Twist",2014-07-19
"Set 2","Light",2014-07-19
"Set 2","Twenty Years Later",2014-07-19
"Set 2","Harry Hood",2014-07-19
"Set 2","Cavern",2014-07-19
"Encore","Grind",2014-07-19
"Encore","Bug",2014-07-19
"Encore","Suzy Greenberg",2014-07-19
"Set 1","Gumbo",2014-07-20
"Set 1","Runaway Jim",2014-07-20
"Set 1","Tela",2014-07-20
"Set 1","The Line",2014-07-20
"Set 1","Scent of a Mule",2014-07-20
"Set 1","Bathtub Gin",2014-07-20
"Set 1","Silent in the Morning",2014-07-20
"Set 1","Maze",2014-07-20
"Set 1","Ocelot",2014-07-20
"Set 1","Walls of the Cave",2014-07-20
"Set 2","Down with Disease",2014-07-20
"Set 2","Winterqueen",2014-07-20
"Set 2","Theme From the Bottom",2014-07-20
"Set 2","Mike's Song",2014-07-20
"Set 2","The Wedge",2014-07-20
"Set 2","Ghost",2014-07-20
"Set 2","Weekapaug Groove",2014-07-20
"Set 2","First Tube",2014-07-20
"Encore","Character Zero",2014-07-20
"Set 1","Mike's Song",2014-07-25
"Set 1","Back on the Train",2014-07-25
"Set 1","Weekapaug Groove",2014-07-25
"Set 1","Wingsuit",2014-07-25
"Set 1","Possum",2014-07-25
"Set 1","Tube",2014-07-25
"Set 1","My Friend, My Friend",2014-07-25
"Set 1","Winterqueen",2014-07-25
"Set 1","Beauty of a Broken Heart",2014-07-25
"Set 1","David Bowie",2014-07-25
"Set 1","Golgi Apparatus",2014-07-25
"Set 2","555",2014-07-25
"Set 2","Chalk Dust Torture",2014-07-25
"Set 2","Fuego",2014-07-25
"Set 2","Twist",2014-07-25
"Set 2","When the Circus Comes",2014-07-25
"Set 2","Piper",2014-07-25
"Set 2","Rift",2014-07-25
"Set 2","Waiting All Night",2014-07-25
"Set 2","Reba",2014-07-25
"Set 2","Character Zero",2014-07-25
"Encore","Loving Cup",2014-07-25
"Set 1","Sample in a Jar",2014-07-26
"Set 1","The Moma Dance",2014-07-26
"Set 1","Wombat",2014-07-26
"Set 1","Backwards Down the Number Line",2014-07-26
"Set 1","Roggae",2014-07-26
"Set 1","The Wedge",2014-07-26
"Set 1","Wolfman's Brother",2014-07-26
"Set 1","Nellie Kane",2014-07-26
"Set 1","Lawn Boy",2014-07-26
"Set 1","The Line",2014-07-26
"Set 1","Stash",2014-07-26
"Set 1","Suzy Greenberg",2014-07-26
"Set 2","Carini",2014-07-26
"Set 2","Ghost",2014-07-26
"Set 2","Steam",2014-07-26
"Set 2","The Mango Song",2014-07-26
"Set 2","Sing Monica",2014-07-26
"Set 2","Light",2014-07-26
"Set 2","Also Sprach Zarathustra",2014-07-26
"Set 2","Harry Hood",2014-07-26
"Encore","Julius",2014-07-26
"Set 1","Fee",2014-07-27
"Set 1","The Curtain With",2014-07-27
"Set 1","46 Days",2014-07-27
"Set 1","555",2014-07-27
"Set 1","My Sweet One",2014-07-27
"Set 1","Sand",2014-07-27
"Set 1","Bouncing Around the Room",2014-07-27
"Set 1","Saw It Again",2014-07-27
"Set 1","Fuego",2014-07-27
"Set 1","You Enjoy Myself",2014-07-27
"Set 2","Wilson",2014-07-27
"Set 2","Tweezer",2014-07-27
"Set 2","Back on the Train",2014-07-27
"Set 2","Tweezer",2014-07-27
"Set 2","Back on the Train",2014-07-27
"Set 2","Tweezer",2014-07-27
"Set 2","Waiting All Night",2014-07-27
"Set 2","Free",2014-07-27
"Set 2","Tweezer",2014-07-27
"Set 2","Simple",2014-07-27
"Set 2","Tweezer",2014-07-27
"Set 2","Free",2014-07-27
"Set 2","Catapult",2014-07-27
"Set 2","Slave to the Traffic Light",2014-07-27
"Set 2","Down with Disease",2014-07-27
"Set 2","NICU",2014-07-27
"Set 2","Jam",2014-07-27
"Set 2","Hold Your Head Up",2014-07-27
"Set 2","Jennifer Dances",2014-07-27
"Set 2","Hold Your Head Up",2014-07-27
"Set 2","I Been Around",2014-07-27
"Encore","Boogie On Reggae Woman",2014-07-27
"Encore","Tweezer Reprise",2014-07-27
"Set 1","Timber (Jerry The Mule)",2014-07-29
"Set 1","Undermind",2014-07-29
"Set 1","AC/DC Bag",2014-07-29
"Set 1","555",2014-07-29
"Set 1","Divided Sky",2014-07-29
"Set 1","Ocelot",2014-07-29
"Set 1","Halfway to the Moon",2014-07-29
"Set 1","Kill Devil Falls",2014-07-29
"Set 1","Split Open and Melt",2014-07-29
"Set 1","Good Times Bad Times",2014-07-29
"Set 2","Chalk Dust Torture",2014-07-29
"Set 2","If I Could",2014-07-29
"Set 2","The Line",2014-07-29
"Set 2","Birds of a Feather",2014-07-29
"Set 2","A Song I Heard the Ocean Sing",2014-07-29
"Set 2","Mike's Song",2014-07-29
"Set 2","Prince Caspian",2014-07-29
"Set 2","Waves",2014-07-29
"Set 2","Weekapaug Groove",2014-07-29
"Set 2","Cavern",2014-07-29
"Set 2","Golgi Apparatus",2014-07-29
"Set 2","Run Like an Antelope",2014-07-29
"Encore","Wingsuit",2014-07-29
"Encore","The Squirming Coil",2014-07-29
"Set 1","Bathtub Gin",2014-07-30
"Set 1","Devotion To a Dream",2014-07-30
"Set 1","Yarmouth Road",2014-07-30
"Set 1","Guelah Papyrus",2014-07-30
"Set 1","Alaska",2014-07-30
"Set 1","It's Ice",2014-07-30
"Set 1","Poor Heart",2014-07-30
"Set 1","Mountains in the Mist",2014-07-30
"Set 1","Meat",2014-07-30
"Set 1","Stealing Time From the Faulty Plan",2014-07-30
"Set 1","David Bowie",2014-07-30
"Set 2","Fuego",2014-07-30
"Set 2","Gotta Jibboo",2014-07-30
"Set 2","Meatstick",2014-07-30
"Set 2","Piper",2014-07-30
"Set 2","Billy Breathes",2014-07-30
"Set 2","Seven Below",2014-07-30
"Set 2","Waste",2014-07-30
"Set 2","Backwards Down the Number Line",2014-07-30
"Set 2","First Tube",2014-07-30
"Encore","The Lizards",2014-07-30
"Set 1","Chalk Dust Torture",2014-08-01
"Set 1","The Moma Dance",2014-08-01
"Set 1","Heavy Things",2014-08-01
"Set 1","555",2014-08-01
"Set 1","Rift",2014-08-01
"Set 1","46 Days",2014-08-01
"Set 1","Tube",2014-08-01
"Set 1","Devotion To a Dream",2014-08-01
"Set 1","Wolfman's Brother",2014-08-01
"Set 1","The Ballad of Curtis Loew",2014-08-01
"Set 1","Free",2014-08-01
"Set 1","Character Zero",2014-08-01
"Set 2","Down with Disease",2014-08-01
"Set 2","Theme From the Bottom",2014-08-01
"Set 2","Tweezer",2014-08-01
"Set 2","Prince Caspian",2014-08-01
"Set 2","Waiting All Night",2014-08-01
"Set 2","Fuego",2014-08-01
"Set 2","Slave to the Traffic Light",2014-08-01
"Set 2","Also Sprach Zarathustra",2014-08-01
"Set 2","Boogie On Reggae Woman",2014-08-01
"Set 2","Run Like an Antelope",2014-08-01
"Encore","Bouncing Around the Room",2014-08-01
"Encore","Tweezer Reprise",2014-08-01
"Set 1","AC/DC Bag",2014-08-02
"Set 1","Poor Heart",2014-08-02
"Set 1","Cities",2014-08-02
"Set 1","Kill Devil Falls",2014-08-02
"Set 1","Reba",2014-08-02
"Set 1","Possum",2014-08-02
"Set 1","Sample in a Jar",2014-08-02
"Set 1","Funky Bitch",2014-08-02
"Set 1","Maze",2014-08-02
"Set 1","Ocelot",2014-08-02
"Set 1","Sparkle",2014-08-02
"Set 1","Cavern",2014-08-02
"Set 1","Wingsuit",2014-08-02
"Set 2","Carini",2014-08-02
"Set 2","Ghost",2014-08-02
"Set 2","Mike's Song",2014-08-02
"Set 2","Simple",2014-08-02
"Set 2","Joy",2014-08-02
"Set 2","Weekapaug Groove",2014-08-02
"Set 2","Julius",2014-08-02
"Set 2","Sand",2014-08-02
"Set 2","Wading in the Velvet Sea",2014-08-02
"Set 2","You Enjoy Myself",2014-08-02
"Encore","Quinn the Eskimo",2014-08-02
"Set 1","My Soul",2014-08-03
"Set 1","Bathtub Gin",2014-08-03
"Set 1","555",2014-08-03
"Set 1","Pebbles and Marbles",2014-08-03
"Set 1","The Line",2014-08-03
"Set 1","Vultures",2014-08-03
"Set 1","Fast Enough for You",2014-08-03
"Set 1","Back on the Train",2014-08-03
"Set 1","Taste",2014-08-03
"Set 1","Gumbo",2014-08-03
"Set 1","Halfway to the Moon",2014-08-03
"Set 1","Stealing Time From the Faulty Plan",2014-08-03
"Set 1","Suzy Greenberg",2014-08-03
"Set 2","Chalk Dust Torture",2014-08-03
"Set 2","Scents and Subtle Sounds",2014-08-03
"Set 2","Twist",2014-08-03
"Set 2","Fuego",2014-08-03
"Set 2","The Wedge",2014-08-03
"Set 2","Light",2014-08-03
"Set 2","Harry Hood",2014-08-03
"Set 2","First Tube",2014-08-03
"Encore","Fluffhead",2014-08-03
"Set 1","Llama",2014-08-29
"Set 1","Undermind",2014-08-29
"Set 1","Stash",2014-08-29
"Set 1","Halfway to the Moon",2014-08-29
"Set 1","I Didn't Know",2014-08-29
"Set 1","Nellie Kane",2014-08-29
"Set 1","Guyute",2014-08-29
"Set 1","The Line",2014-08-29
"Set 1","Ocelot",2014-08-29
"Set 1","No Quarter",2014-08-29
"Set 1","Ha Ha Ha",2014-08-29
"Set 1","Suzy Greenberg",2014-08-29
"Set 2","46 Days",2014-08-29
"Set 2","Back on the Train",2014-08-29
"Set 2","Simple",2014-08-29
"Set 2","Ghost",2014-08-29
"Set 2","Backwards Down the Number Line",2014-08-29
"Set 2","Harry Hood",2014-08-29
"Set 2","Wading in the Velvet Sea",2014-08-29
"Set 2","Run Like an Antelope",2014-08-29
"Encore","Character Zero",2014-08-29
"Set 1","Free",2014-08-30
"Set 1","The Moma Dance",2014-08-30
"Set 1","Halley's Comet",2014-08-30
"Set 1","Stealing Time From the Faulty Plan",2014-08-30
"Set 1","555",2014-08-30
"Set 1","Rift",2014-08-30
"Set 1","Sample in a Jar",2014-08-30
"Set 1","Devotion To a Dream",2014-08-30
"Set 1","Yarmouth Road",2014-08-30
"Set 1","Sparkle",2014-08-30
"Set 1","Wingsuit",2014-08-30
"Set 1","David Bowie",2014-08-30
"Set 1","Cavern",2014-08-30
"Set 2","Down with Disease",2014-08-30
"Set 2","What's the Use?",2014-08-30
"Set 2","Carini",2014-08-30
"Set 2","Light",2014-08-30
"Set 2","Fuego",2014-08-30
"Set 2","Slave to the Traffic Light",2014-08-30
"Set 2","Meatstick",2014-08-30
"Set 2","Bold As Love",2014-08-30
"Encore","The Horse",2014-08-30
"Encore","Silent in the Morning",2014-08-30
"Encore","Fluffhead",2014-08-30
"Set 1","The Curtain With",2014-08-31
"Set 1","Wombat",2014-08-31
"Set 1","Kill Devil Falls",2014-08-31
"Set 1","Bouncing Around the Room",2014-08-31
"Set 1","Poor Heart",2014-08-31
"Set 1","A Song I Heard the Ocean Sing",2014-08-31
"Set 1","Lawn Boy",2014-08-31
"Set 1","Wolfman's Brother",2014-08-31
"Set 1","Waiting All Night",2014-08-31
"Set 1","Winterqueen",2014-08-31
"Set 1","Funky Bitch",2014-08-31
"Set 1","Tube",2014-08-31
"Set 1","Possum",2014-08-31
"Set 2","Chalk Dust Torture",2014-08-31
"Set 2","Twist",2014-08-31
"Set 2","The Wedge",2014-08-31
"Set 2","Tweezer",2014-08-31
"Set 2","Sand",2014-08-31
"Set 2","Piper",2014-08-31
"Set 2","Joy",2014-08-31
"Set 2","Mike's Song",2014-08-31
"Set 2","Sneakin' Sally Through the Alley",2014-08-31
"Set 2","Weekapaug Groove",2014-08-31
"Encore","Loving Cup",2014-08-31
"Encore","Tweezer Reprise",2014-08-31
"Set 1","Waiting All Night",2014-10-17
"Set 1","Free",2014-10-17
"Set 1","Poor Heart",2014-10-17
"Set 1","Sample in a Jar",2014-10-17
"Set 1","Strange Design",2014-10-17
"Set 1","555",2014-10-17
"Set 1","Bouncing Around the Room",2014-10-17
"Set 1","Reba",2014-10-17
"Set 1","Roggae",2014-10-17
"Set 1","Simple",2014-10-17
"Set 1","Maze",2014-10-17
"Set 1","The Squirming Coil",2014-10-17
"Set 2","Carini",2014-10-17
"Set 2","Plasma",2014-10-17
"Set 2","Farmhouse",2014-10-17
"Set 2","Halfway to the Moon",2014-10-17
"Set 2","Twist",2014-10-17
"Set 2","Crosseyed and Painless",2014-10-17
"Set 2","Harry Hood",2014-10-17
"Set 2","Rocky Top",2014-10-17
"Encore","Wingsuit",2014-10-17
"Encore","Sleeping Monkey",2014-10-17
"Encore","Quinn the Eskimo",2014-10-17
"Set 1","Cavern",2014-10-18
"Set 1","Wilson",2014-10-18
"Set 1","Rift",2014-10-18
"Set 1","The Moma Dance",2014-10-18
"Set 1","The Line",2014-10-18
"Set 1","Sugar Shack",2014-10-18
"Set 1","Lawn Boy",2014-10-18
"Set 1","Kill Devil Falls",2014-10-18
"Set 1","Wolfman's Brother",2014-10-18
"Set 1","Sparkle",2014-10-18
"Set 1","Bathtub Gin",2014-10-18
"Set 2","Down with Disease",2014-10-18
"Set 2","Golden Age",2014-10-18
"Set 2","Fuego",2014-10-18
"Set 2","Light",2014-10-18
"Set 2","Cities",2014-10-18
"Set 2","46 Days",2014-10-18
"Set 2","Sand",2014-10-18
"Set 2","Backwards Down the Number Line",2014-10-18
