"Set","Song","Date"
"Set 2","Spooky Jam",1993-04-14
"Set 2","You Enjoy Myself",1993-04-14
"Set 2","Harpua",1993-04-14
"Set 2","Runaway Jim",1993-04-14
"Encore","Lengthwise",1993-04-14
"Encore","Contact",1993-04-14
"Encore","Tweezer Reprise",1993-04-14
"Set 1","Chalk Dust Torture",1993-04-16
"Set 1","Guelah Papyrus",1993-04-16
"Set 1","Sparkle",1993-04-16
"Set 1","Split Open and Melt",1993-04-16
"Set 1","Esther",1993-04-16
"Set 1","Llama",1993-04-16
"Set 1","Sample in a Jar",1993-04-16
"Set 1","Rift",1993-04-16
"Set 1","Harry Hood",1993-04-16
"Set 1","Cavern",1993-04-16
"Set 2","Axilla",1993-04-16
"Set 2","The Curtain",1993-04-16
"Set 2","Maze",1993-04-16
"Set 2","The Lizards",1993-04-16
"Set 2","Mike's Song",1993-04-16
"Set 2","I Am Hydrogen",1993-04-16
"Set 2","Weekapaug Groove",1993-04-16
"Set 2","The Horse",1993-04-16
"Set 2","Silent in the Morning",1993-04-16
"Set 2","Uncle Pen",1993-04-16
"Set 2","Big Ball Jam",1993-04-16
"Set 2","Hold Your Head Up",1993-04-16
"Set 2","Bike",1993-04-16
"Set 2","Hold Your Head Up",1993-04-16
"Set 2","Highway to Hell",1993-04-16
"Encore","Gumbo",1993-04-16
"Encore","Amazing Grace",1993-04-16
"Set 1","Llama",1993-04-17
"Set 1","Foam",1993-04-17
"Set 1","Bouncing Around the Room",1993-04-17
"Set 1","Stash",1993-04-17
"Set 1","It's Ice",1993-04-17
"Set 1","Glide",1993-04-17
"Set 1","My Friend, My Friend",1993-04-17
"Set 1","All Things Reconsidered",1993-04-17
"Set 1","Golgi Apparatus",1993-04-17
"Set 1","Run Like an Antelope",1993-04-17
"Set 2","Wilson",1993-04-17
"Set 2","Reba",1993-04-17
"Set 2","The Landlady",1993-04-17
"Set 2","Halley's Comet",1993-04-17
"Set 2","You Enjoy Myself",1993-04-17
"Set 2","Lifeboy",1993-04-17
"Set 2","The Oh Kee Pa Ceremony",1993-04-17
"Set 2","Suzy Greenberg",1993-04-17
"Set 2","Hold Your Head Up",1993-04-17
"Set 2","Cracklin' Rosie",1993-04-17
"Set 2","Hold Your Head Up",1993-04-17
"Set 2","Big Ball Jam",1993-04-17
"Set 2","The Squirming Coil",1993-04-17
"Encore","Sweet Adeline",1993-04-17
"Encore","Big Black Furry Creature from Mars",1993-04-17
"Set 1","Rift",1993-04-18
"Set 1","Guelah Papyrus",1993-04-18
"Set 1","Split Open and Melt",1993-04-18
"Set 1","Sparkle",1993-04-18
"Set 1","Divided Sky",1993-04-18
"Set 1","Fee",1993-04-18
"Set 1","Maze",1993-04-18
"Set 1","Horn",1993-04-18
"Set 1","I Didn't Know",1993-04-18
"Set 1","Cavern",1993-04-18
"Set 2","Poor Heart",1993-04-18
"Set 2","Tweezer",1993-04-18
"Set 2","The Horse",1993-04-18
"Set 2","Silent in the Morning",1993-04-18
"Set 2","Possum",1993-04-18
"Set 2","Mound",1993-04-18
"Set 2","Big Ball Jam",1993-04-18
"Set 2","Mike's Song",1993-04-18
"Set 2","Ya Mar",1993-04-18
"Set 2","Walk Away",1993-04-18
"Set 2","Hold Your Head Up",1993-04-18
"Set 2","Love You",1993-04-18
"Set 2","Hold Your Head Up",1993-04-18
"Set 2","Tweezer Reprise",1993-04-18
"Encore","Amazing Grace",1993-04-18
"Encore","Rocky Top",1993-04-18
"Set 1","Runaway Jim",1993-04-20
"Set 1","Weigh",1993-04-20
"Set 1","Sparkle",1993-04-20
"Set 1","Stash",1993-04-20
"Set 1","Bouncing Around the Room",1993-04-20
"Set 1","It's Ice",1993-04-20
"Set 1","Glide",1993-04-20
"Set 1","Uncle Pen",1993-04-20
"Set 1","Lawn Boy",1993-04-20
"Set 1","David Bowie",1993-04-20
"Set 2","Chalk Dust Torture",1993-04-20
"Set 2","Fluffhead",1993-04-20
"Set 2","Sample in a Jar",1993-04-20
"Set 2","Big Ball Jam",1993-04-20
"Set 2","The Man Who Stepped Into Yesterday",1993-04-20
"Set 2","Avenu Malkenu",1993-04-20
"Set 2","The Man Who Stepped Into Yesterday",1993-04-20
"Set 2","My Friend, My Friend",1993-04-20
"Set 2","Llama",1993-04-20
"Set 2","You Enjoy Myself",1993-04-20
"Set 2","Hold Your Head Up",1993-04-20
"Set 2","Whipping Post",1993-04-20
"Set 2","Hold Your Head Up",1993-04-20
"Set 2","Golgi Apparatus",1993-04-20
"Encore","Funky Bitch",1993-04-20
"Encore","Amazing Grace",1993-04-20
"Set 1","Buried Alive",1993-04-21
"Set 1","Poor Heart",1993-04-21
"Set 1","Foam",1993-04-21
"Set 1","Guelah Papyrus",1993-04-21
"Set 1","Maze",1993-04-21
"Set 1","Colonel Forbin's Ascent",1993-04-21
"Set 1","Fly Famous Mockingbird",1993-04-21
"Set 1","Rift",1993-04-21
"Set 1","Punch You in the Eye",1993-04-21
"Set 1","I Didn't Know",1993-04-21
"Set 1","Run Like an Antelope",1993-04-21
"Set 2","Possum",1993-04-21
"Set 2","Mound",1993-04-21
"Set 2","Split Open and Melt",1993-04-21
"Set 2","The Squirming Coil",1993-04-21
"Set 2","The Horse",1993-04-21
"Set 2","Silent in the Morning",1993-04-21
"Set 2","Big Ball Jam",1993-04-21
"Set 2","Mike's Song",1993-04-21
"Set 2","The Great Gig in the Sky",1993-04-21
"Set 2","Weekapaug Groove",1993-04-21
"Set 2","Gumbo",1993-04-21
"Encore","Sweet Adeline",1993-04-21
"Encore","Cavern",1993-04-21
"Set 1","Suzy Greenberg",1993-04-22
"Set 1","Sparkle",1993-04-22
"Set 1","It's Ice",1993-04-22
"Set 1","Reba",1993-04-22
"Set 1","Chalk Dust Torture",1993-04-22
"Set 1","Esther",1993-04-22
"Set 1","Stash",1993-04-22
"Set 1","Fee",1993-04-22
"Set 1","Rift",1993-04-22
"Set 1","Golgi Apparatus",1993-04-22
"Set 2","Llama",1993-04-22
"Set 2","Bouncing Around the Room",1993-04-22
"Set 2","All Things Reconsidered",1993-04-22
"Set 2","Tweezer",1993-04-22
"Set 2","The Lizards",1993-04-22
"Set 2","Big Ball Jam",1993-04-22
"Set 2","You Enjoy Myself",1993-04-22
"Set 2","The Vibration of Life",1993-04-22
"Set 2","You Enjoy Myself",1993-04-22
"Set 2","Uncle Pen",1993-04-22
"Set 2","Hold Your Head Up",1993-04-22
"Set 2","Love You",1993-04-22
"Set 2","Hold Your Head Up",1993-04-22
"Set 2","Tweezer Reprise",1993-04-22
"Encore","AC/DC Bag",1993-04-22
"Encore","Amazing Grace",1993-04-22
"Set 1","Runaway Jim",1993-04-23
"Set 1","Weigh",1993-04-23
"Set 1","Sparkle",1993-04-23
"Set 1","Split Open and Melt",1993-04-23
"Set 1","Fluffhead",1993-04-23
"Set 1","My Friend, My Friend",1993-04-23
"Set 1","Divided Sky",1993-04-23
"Set 1","Guelah Papyrus",1993-04-23
"Set 1","Lawn Boy",1993-04-23
"Set 1","Chalk Dust Torture",1993-04-23
"Set 2","Golgi Apparatus",1993-04-23
"Set 2","Maze",1993-04-23
"Set 2","The Ballad of Curtis Loew",1993-04-23
"Set 2","It's Ice",1993-04-23
"Set 2","Paul and Silas",1993-04-23
"Set 2","Big Ball Jam",1993-04-23
"Set 2","Mike's Song",1993-04-23
"Set 2","I Am Hydrogen",1993-04-23
"Set 2","Weekapaug Groove",1993-04-23
"Set 2","Hold Your Head Up",1993-04-23
"Set 2","Lengthwise",1993-04-23
"Set 2","Hold Your Head Up",1993-04-23
"Set 2","The Squirming Coil",1993-04-23
"Set 2","Highway to Hell",1993-04-23
"Encore","Fire",1993-04-23
"Set 1","Chalk Dust Torture",1993-04-24
"Set 1","Guelah Papyrus",1993-04-24
"Set 1","Poor Heart",1993-04-24
"Set 1","Stash",1993-04-24
"Set 1","The Horse",1993-04-24
"Set 1","Silent in the Morning",1993-04-24
"Set 1","Rift",1993-04-24
"Set 1","Caravan",1993-04-24
"Set 1","When Something is Wrong with My Baby",1993-04-24
"Set 1","Sparkle",1993-04-24
"Set 1","Run Like an Antelope",1993-04-24
"Set 2","Llama",1993-04-24
"Set 2","Foam",1993-04-24
"Set 2","Bathtub Gin",1993-04-24
"Set 2","Dinner and a Movie",1993-04-24
"Set 2","Mound",1993-04-24
"Set 2","Big Ball Jam",1993-04-24
"Set 2","You Enjoy Myself",1993-04-24
"Set 2","Hold Your Head Up",1993-04-24
"Set 2","Bike",1993-04-24
"Set 2","Hold Your Head Up",1993-04-24
"Set 2","Harry Hood",1993-04-24
"Set 2","Cavern",1993-04-24
"Encore","Amazing Grace",1993-04-24
"Encore","Good Times Bad Times",1993-04-24
"Set 1","The Landlady",1993-04-25
"Set 1","Possum",1993-04-25
"Set 1","Bouncing Around the Room",1993-04-25
"Set 1","It's Ice",1993-04-25
"Set 1","Glide",1993-04-25
"Set 1","Runaway Jim",1993-04-25
"Set 1","Colonel Forbin's Ascent",1993-04-25
"Set 1","Fly Famous Mockingbird",1993-04-25
"Set 1","Maze",1993-04-25
"Set 1","I Didn't Know",1993-04-25
"Set 1","Golgi Apparatus",1993-04-25
"Set 2","Wilson",1993-04-25
"Set 2","The Curtain",1993-04-25
"Set 2","Tweezer",1993-04-25
"Set 2","Contact",1993-04-25
"Set 2","Uncle Pen",1993-04-25
"Set 2","Big Ball Jam",1993-04-25
"Set 2","Mike's Song",1993-04-25
"Set 2","I Am Hydrogen",1993-04-25
"Set 2","Weekapaug Groove",1993-04-25
"Set 2","Fee",1993-04-25
"Set 2","Tweezer Reprise",1993-04-25
"Encore","When Something is Wrong with My Baby",1993-04-25
"Encore","Carolina",1993-04-25
"Encore","Rocky Top",1993-04-25
"Set 1","Buried Alive",1993-04-27
"Set 1","Poor Heart",1993-04-27
"Set 1","Foam",1993-04-27
"Set 1","Bouncing Around the Room",1993-04-27
"Set 1","Rift",1993-04-27
"Set 1","Stash",1993-04-27
"Set 1","Guelah Papyrus",1993-04-27
"Set 1","It's Ice",1993-04-27
"Set 1","Sparkle",1993-04-27
"Set 1","David Bowie",1993-04-27
"Set 2","Golgi Apparatus",1993-04-27
"Set 2","My Friend, My Friend",1993-04-27
"Set 2","All Things Reconsidered",1993-04-27
"Set 2","Maze",1993-04-27
"Set 2","The Lizards",1993-04-27
"Set 2","Big Ball Jam",1993-04-27
"Set 2","You Enjoy Myself",1993-04-27
"Set 2","The Horse",1993-04-27
"Set 2","Silent in the Morning",1993-04-27
"Set 2","Hold Your Head Up",1993-04-27
"Set 2","Love You",1993-04-27
"Set 2","Hold Your Head Up",1993-04-27
"Set 2","Cavern",1993-04-27
"Encore","My Sweet One",1993-04-27
"Encore","Amazing Grace",1993-04-27
"Set 1","Split Open and Melt",1993-04-29
"Set 1","Uncle Pen",1993-04-29
"Set 1","The Sloth",1993-04-29
"Set 1","Runaway Jim",1993-04-29
"Set 1","Horn",1993-04-29
"Set 1","Llama",1993-04-29
"Set 1","Glide",1993-04-29
"Set 1","Rift",1993-04-29
"Set 1","Fee",1993-04-29
"Set 1","Run Like an Antelope",1993-04-29
"Set 2","Chalk Dust Torture",1993-04-29
"Set 2","It's Ice",1993-04-29
"Set 2","Ya Mar",1993-04-29
"Set 2","Mound",1993-04-29
"Set 2","Big Ball Jam",1993-04-29
"Set 2","Reba",1993-04-29
"Set 2","Mike's Song",1993-04-29
"Set 2","I Am Hydrogen",1993-04-29
"Set 2","Weekapaug Groove",1993-04-29
"Set 2","Makisupa Policeman",1993-04-29
"Set 2","Weekapaug Groove",1993-04-29
"Set 2","Hold Your Head Up",1993-04-29
"Set 2","Terrapin",1993-04-29
"Set 2","Hold Your Head Up",1993-04-29
"Set 2","The Squirming Coil",1993-04-29
"Encore","My Friend, My Friend",1993-04-29
"Encore","Sweet Adeline",1993-04-29
"Set 1","Lengthwise",1993-04-30
"Set 1","Maze",1993-04-30
"Set 1","Bouncing Around the Room",1993-04-30
"Set 1","Poor Heart",1993-04-30
"Set 1","Stash",1993-04-30
"Set 1","The Horse",1993-04-30
"Set 1","Silent in the Morning",1993-04-30
"Set 1","Divided Sky",1993-04-30
"Set 1","Cavern",1993-04-30
"Set 1","Lawn Boy",1993-04-30
"Set 1","All Things Reconsidered",1993-04-30
"Set 1","Possum",1993-04-30
"Set 2","Wilson",1993-04-30
"Set 2","Sparkle",1993-04-30
"Set 2","Tweezer",1993-04-30
"Set 2","Walk Away",1993-04-30
"Set 2","Mound",1993-04-30
"Set 2","Big Ball Jam",1993-04-30
"Set 2","Harry Hood",1993-04-30
"Set 2","Hold Your Head Up",1993-04-30
"Set 2","If I Only Had a Brain",1993-04-30
"Set 2","Hold Your Head Up",1993-04-30
"Set 2","You Enjoy Myself",1993-04-30
"Set 2","Golgi Apparatus",1993-04-30
"Encore","When Something is Wrong with My Baby",1993-04-30
"Encore","Amazing Grace",1993-04-30
"Encore","Tweezer Reprise",1993-04-30
"Set 1","Runaway Jim",1993-05-01
"Set 1","Foam",1993-05-01
"Set 1","Guelah Papyrus",1993-05-01
"Set 1","Split Open and Melt",1993-05-01
"Set 1","Fee",1993-05-01
"Set 1","Rift",1993-05-01
"Set 1","Sample in a Jar",1993-05-01
"Set 1","It's Ice",1993-05-01
"Set 1","Glide",1993-05-01
"Set 1","David Bowie",1993-05-01
"Set 2","Chalk Dust Torture",1993-05-01
"Set 2","Fluffhead",1993-05-01
"Set 2","My Friend, My Friend",1993-05-01
"Set 2","The Squirming Coil",1993-05-01
"Set 2","Big Ball Jam",1993-05-01
"Set 2","Halley's Comet",1993-05-01
"Set 2","Paul and Silas",1993-05-01
"Set 2","Mike's Song",1993-05-01
"Set 2","The Great Gig in the Sky",1993-05-01
"Set 2","Weekapaug Groove",1993-05-01
"Set 2","Cavern",1993-05-01
"Encore","Carolina",1993-05-01
"Encore","Rocky Top",1993-05-01
"Set 1","Axilla",1993-05-02
"Set 1","Sparkle",1993-05-02
"Set 1","Divided Sky",1993-05-02
"Set 1","Mound",1993-05-02
"Set 1","Stash",1993-05-02
"Set 1","The Horse",1993-05-02
"Set 1","Silent in the Morning",1993-05-02
"Set 1","Poor Heart",1993-05-02
"Set 1","Maze",1993-05-02
"Set 1","I Didn't Know",1993-05-02
"Set 1","Golgi Apparatus",1993-05-02
"Set 2","Llama",1993-05-02
"Set 2","Punch You in the Eye",1993-05-02
"Set 2","You Enjoy Myself",1993-05-02
"Set 2","The Lizards",1993-05-02
"Set 2","Big Ball Jam",1993-05-02
"Set 2","Uncle Pen",1993-05-02
"Set 2","Bouncing Around the Room",1993-05-02
"Set 2","Run Like an Antelope",1993-05-02
"Set 2","Hold Your Head Up",1993-05-02
"Set 2","Cracklin' Rosie",1993-05-02
"Set 2","Hold Your Head Up",1993-05-02
"Set 2","Big Black Furry Creature from Mars",1993-05-02
"Encore","Sleeping Monkey",1993-05-02
"Encore","Amazing Grace",1993-05-02
"Set 1","Buried Alive",1993-05-03
"Set 1","Rift",1993-05-03
"Set 1","Weigh",1993-05-03
"Set 1","Chalk Dust Torture",1993-05-03
"Set 1","Esther",1993-05-03
"Set 1","Split Open and Melt",1993-05-03
"Set 1","Colonel Forbin's Ascent",1993-05-03
"Set 1","Fly Famous Mockingbird",1993-05-03
"Set 1","The Vibration of Life",1993-05-03
"Set 1","Fly Famous Mockingbird",1993-05-03
"Set 1","Possum",1993-05-03
"Set 1","Lawn Boy",1993-05-03
"Set 1","Cavern",1993-05-03
"Set 2","AC/DC Bag",1993-05-03
"Set 2","The Curtain",1993-05-03
"Set 2","Tweezer",1993-05-03
"Set 2","Manteca",1993-05-03
"Set 2","Tweezer",1993-05-03
"Set 2","Contact",1993-05-03
"Set 2","It's Ice",1993-05-03
"Set 2","McGrupp and the Watchful Hosemasters",1993-05-03
"Set 2","Runaway Jim",1993-05-03
"Set 2","Big Ball Jam",1993-05-03
"Set 2","Hold Your Head Up",1993-05-03
"Set 2","Love You",1993-05-03
"Set 2","Hold Your Head Up",1993-05-03
"Set 2","Love You",1993-05-03
"Set 2","Hold Your Head Up",1993-05-03
"Set 2","My Sweet One",1993-05-03
"Set 2","Tweezer Reprise",1993-05-03
"Encore","Memories",1993-05-03
"Encore","Amazing Grace",1993-05-03
"Encore","Highway to Hell",1993-05-03
"Set 1","Rift",1993-05-05
"Set 1","Guelah Papyrus",1993-05-05
"Set 1","Foam",1993-05-05
"Set 1","Sparkle",1993-05-05
"Set 1","Stash",1993-05-05
"Set 1","Bouncing Around the Room",1993-05-05
"Set 1","It's Ice",1993-05-05
"Set 1","Glide",1993-05-05
"Set 1","Maze",1993-05-05
"Set 1","Golgi Apparatus",1993-05-05
"Set 2","Runaway Jim",1993-05-05
"Set 2","My Friend, My Friend",1993-05-05
"Set 2","Manteca",1993-05-05
"Set 2","My Friend, My Friend",1993-05-05
"Set 2","Poor Heart",1993-05-05
"Set 2","Weigh",1993-05-05
"Set 2","Big Ball Jam",1993-05-05
"Set 2","Ya Mar",1993-05-05
"Set 2","You Enjoy Myself",1993-05-05
"Set 2","Jam",1993-05-05
"Encore","Amazing Grace",1993-05-05
"Encore","Cavern",1993-05-05
"Encore","Take the 'A' Train",1993-05-05
"Encore","Cavern",1993-05-05
"Set 1","Chalk Dust Torture",1993-05-06
"Set 1","Mound",1993-05-06
"Set 1","Split Open and Melt",1993-05-06
"Set 1","The Horse",1993-05-06
"Set 1","Silent in the Morning",1993-05-06
"Set 1","All Things Reconsidered",1993-05-06
"Set 1","Llama",1993-05-06
"Set 1","Fluffhead",1993-05-06
"Set 1","Possum",1993-05-06
"Set 1","Lawn Boy",1993-05-06
"Set 1","Why You Been Gone So Long?",1993-05-06
"Set 1","Tennessee Waltz",1993-05-06
"Set 1","I Been to Georgia on a Fast Train",1993-05-06
"Set 2","Suzy Greenberg",1993-05-06
"Set 2","Tweezer",1993-05-06
"Set 2","Tela",1993-05-06
"Set 2","Uncle Pen",1993-05-06
"Set 2","Big Ball Jam",1993-05-06
"Set 2","The Squirming Coil",1993-05-06
"Set 2","Mike's Song",1993-05-06
"Set 2","Ob-La-Di, Ob-La-Da Jam",1993-05-06
"Set 2","Rocky Top",1993-05-06
"Set 2","Hold Your Head Up",1993-05-06
"Set 2","Cracklin' Rosie",1993-05-06
"Set 2","Hold Your Head Up",1993-05-06
"Set 2","That's Alright Mama",1993-05-06
"Encore","Sweet Adeline",1993-05-06
"Encore","Contact",1993-05-06
"Encore","Tweezer Reprise",1993-05-06
"Set 1","Buried Alive",1993-05-07
"Set 1","Poor Heart",1993-05-07
"Set 1","Split Open and Melt",1993-05-07
"Set 1","Sparkle",1993-05-07
"Set 1","Caravan",1993-05-07
"Set 1","The Lizards",1993-05-07
"Set 1","Horn",1993-05-07
"Set 1","Divided Sky",1993-05-07
"Set 1","I Didn't Know",1993-05-07
"Set 1","Run Like an Antelope",1993-05-07
"Set 2","Rift",1993-05-07
"Set 2","Bouncing Around the Room",1993-05-07
"Set 2","Maze",1993-05-07
"Set 2","Fee",1993-05-07
"Set 2","Big Ball Jam",1993-05-07
"Set 2","You Enjoy Myself",1993-05-07
"Set 2","The Great Gig in the Sky",1993-05-07
"Set 2","Harry Hood",1993-05-07
"Set 2","Harpua",1993-05-07
"Set 2","Highway to Hell",1993-05-07
"Encore","Amazing Grace",1993-05-07
"Encore","Golgi Apparatus",1993-05-07
"Set 1","Chalk Dust Torture",1993-05-08
"Set 1","Guelah Papyrus",1993-05-08
"Set 1","Rift",1993-05-08
"Set 1","Mound",1993-05-08
"Set 1","Stash",1993-05-08
"Set 1","Kung",1993-05-08
"Set 1","Stash",1993-05-08
"Set 1","Glide",1993-05-08
"Set 1","My Friend, My Friend",1993-05-08
"Set 1","Reba",1993-05-08
"Set 1","Satin Doll",1993-05-08
"Set 1","Cavern",1993-05-08
"Set 2","David Bowie",1993-05-08
"Set 2","Jessica Jam",1993-05-08
"Set 2","David Bowie",1993-05-08
"Set 2","Have Mercy",1993-05-08
"Set 2","David Bowie",1993-05-08
"Set 2","The Horse",1993-05-08
"Set 2","Silent in the Morning",1993-05-08
"Set 2","It's Ice",1993-05-08
"Set 2","The Squirming Coil",1993-05-08
"Set 2","Jam",1993-05-08
"Set 2","Big Ball Jam",1993-05-08
"Set 2","Mike's Song",1993-05-08
"Set 2","Crossroads",1993-05-08
"Set 2","Mike's Song",1993-05-08
"Set 2","I Am Hydrogen",1993-05-08
"Set 2","Weekapaug Groove",1993-05-08
"Set 2","Amazing Grace",1993-05-08
"Set 2","Amazing Grace Jam",1993-05-08
"Encore","AC/DC Bag",1993-05-08
"Set 1","Chalk Dust Torture",1993-05-29
"Set 1","Bouncing Around the Room",1993-05-29
"Set 1","Rift",1993-05-29
"Set 1","Stash",1993-05-29
"Set 1","The Squirming Coil",1993-05-29
"Set 1","Sparkle",1993-05-29
"Set 1","Cavern",1993-05-29
"Set 1","Vacuum Solo",1993-05-29
"Set 1","Cavern",1993-05-29
"Set 1","Big Ball Jam",1993-05-29
"Set 1","You Enjoy Myself",1993-05-29
"Set 1","Runaway Jim",1993-05-29
"Set 1","Amazing Grace",1993-05-29
"Encore","Good Times Bad Times",1993-05-29
"Set 1","Lengthwise",1993-05-30
"Set 1","Maze",1993-05-30
"Set 1","Guelah Papyrus",1993-05-30
"Set 1","Poor Heart",1993-05-30
"Set 1","Foam",1993-05-30
"Set 1","Silent in the Morning",1993-05-30
"Set 1","Run Like an Antelope",1993-05-30
"Set 1","Ya Mar",1993-05-30
"Set 1","I Didn't Know",1993-05-30
"Set 1","Split Open and Melt",1993-05-30
"Set 1","Contact",1993-05-30
"Set 1","Llama",1993-05-30
"Set 1","Golgi Apparatus",1993-05-30
"Encore","Possum",1993-05-30
"Set 1","Rift",1993-07-15
"Set 1","Sample in a Jar",1993-07-15
"Set 1","Divided Sky",1993-07-15
"Set 1","Mound",1993-07-15
"Set 1","Stash",1993-07-15
"Set 1","Foam",1993-07-15
"Set 1","I Didn't Know",1993-07-15
"Set 1","My Mind's Got a Mind of its Own",1993-07-15
"Set 1","Leprechaun",1993-07-15
"Set 1","Runaway Jim",1993-07-15
"Set 2","David Bowie",1993-07-15
"Set 2","The Horse",1993-07-15
"Set 2","Silent in the Morning",1993-07-15
"Set 2","Sparkle",1993-07-15
"Set 2","It's Ice",1993-07-15
"Set 2","Lifeboy",1993-07-15
"Set 2","Possum",1993-07-15
"Set 2","Faht",1993-07-15
"Set 2","The Lizards",1993-07-15
"Set 2","Walk Away",1993-07-15
"Set 2","Daniel Saw the Stone",1993-07-15
"Encore","Chalk Dust Torture",1993-07-15
"Encore","Free Bird",1993-07-15
"Set 1","Daniel Saw the Stone",1993-07-16
"Set 1","Golgi Apparatus",1993-07-16
"Set 1","My Friend, My Friend",1993-07-16
"Set 1","Ya Mar",1993-07-16
"Set 1","Buried Alive",1993-07-16
"Set 1","Fast Enough for You",1993-07-16
"Set 1","All Things Reconsidered",1993-07-16
"Set 1","Nellie Kane",1993-07-16
"Set 1","Horn",1993-07-16
"Set 1","Run Like an Antelope",1993-07-16
"Set 2","Also Sprach Zarathustra",1993-07-16
"Set 2","Split Open and Melt",1993-07-16
"Set 2","Glide",1993-07-16
"Set 2","Maze",1993-07-16
"Set 2","Bouncing Around the Room",1993-07-16
"Set 2","You Enjoy Myself",1993-07-16
"Set 2","Yerushalayim Shel Zahav",1993-07-16
"Set 2","You Enjoy Myself",1993-07-16
"Set 2","Poor Heart",1993-07-16
"Set 2","Purple Rain",1993-07-16
"Set 2","Hold Your Head Up",1993-07-16
"Set 2","Harry Hood",1993-07-16
"Set 2","Cavern",1993-07-16
"Encore","Llama",1993-07-16
"Encore","Free Bird",1993-07-16
"Set 1","The Landlady",1993-07-17
"Set 1","Runaway Jim",1993-07-17
"Set 1","Sample in a Jar",1993-07-17
"Set 1","My Mind's Got a Mind of its Own",1993-07-17
"Set 1","Stash",1993-07-17
"Set 1","Reba",1993-07-17
"Set 1","Chalk Dust Torture",1993-07-17
"Set 1","The Horse",1993-07-17
"Set 1","Silent in the Morning",1993-07-17
"Set 1","The Oh Kee Pa Ceremony",1993-07-17
"Set 1","David Bowie",1993-07-17
"Set 2","Also Sprach Zarathustra",1993-07-17
"Set 2","Tweezer",1993-07-17
"Set 2","The Squirming Coil",1993-07-17
"Set 2","It's Ice",1993-07-17
"Set 2","Sparkle",1993-07-17
"Set 2","Big Ball Jam",1993-07-17
"Set 2","Mike's Song",1993-07-17
"Set 2","Leprechaun",1993-07-17
"Set 2","Weekapaug Groove",1993-07-17
"Set 2","Hold Your Head Up",1993-07-17
"Set 2","Faht",1993-07-17
"Set 2","Rift",1993-07-17
"Set 2","Good Times Bad Times",1993-07-17
"Encore","Amazing Grace",1993-07-17
"Encore","Daniel Saw the Stone",1993-07-17
"Encore","Tweezer Reprise",1993-07-17
"Set 1","Buried Alive",1993-07-18
"Set 1","Rift",1993-07-18
"Set 1","Foam",1993-07-18
"Set 1","Guelah Papyrus",1993-07-18
"Set 1","Maze",1993-07-18
"Set 1","Esther",1993-07-18
"Set 1","Divided Sky",1993-07-18
"Set 1","Lawn Boy",1993-07-18
"Set 1","Uncle Pen",1993-07-18
"Set 1","Cavern",1993-07-18
"Set 2","Also Sprach Zarathustra",1993-07-18
"Set 2","Poor Heart",1993-07-18
"Set 2","Run Like an Antelope",1993-07-18
"Set 2","Mound",1993-07-18
"Set 2","Fast Enough for You",1993-07-18
"Set 2","All Things Reconsidered",1993-07-18
"Set 2","Fee",1993-07-18
"Set 2","You Enjoy Myself",1993-07-18
"Set 2","Purple Rain",1993-07-18
"Set 2","Hold Your Head Up",1993-07-18
"Set 2","Golgi Apparatus",1993-07-18
"Encore","Rocky Top",1993-07-18
"Encore","Free Bird",1993-07-18
"Set 1","Also Sprach Zarathustra",1993-07-21
"Set 1","Split Open and Melt",1993-07-21
"Set 1","Sparkle",1993-07-21
"Set 1","The Squirming Coil",1993-07-21
"Set 1","Maze",1993-07-21
"Set 1","Glide",1993-07-21
"Set 1","Rift",1993-07-21
"Set 1","Bouncing Around the Room",1993-07-21
