Set,Song,date,show,gap,realGap,tour
Set 2,You Enjoy Myself,2013-10-29,1512,5,7,136
Set 2,Grind,2013-10-29,1512,15,87,136
Encore,Bouncing Around the Room,2013-10-29,1512,8,11,136
Encore,Reba,2013-10-29,1512,15,88,136
Encore,Good Times Bad Times,2013-10-29,1512,3,4,136
Set 1,Heavy Things,2013-10-31,1513,5,9,136
Set 1,The Moma Dance,2013-10-31,1513,6,9,136
Set 1,Poor Heart,2013-10-31,1513,58,488,136
Set 1,Back on the Train,2013-10-31,1513,3,5,136
Set 1,Silent in the Morning,2013-10-31,1513,8,12,136
Set 1,Kill Devil Falls,2013-10-31,1513,6,9,136
Set 1,Mound,2013-10-31,1513,9,13,136
Set 1,Free,2013-10-31,1513,4,6,136
Set 1,Camel Walk,2013-10-31,1513,5,8,136
Set 1,Stash,2013-10-31,1513,3,5,136
Set 1,Golgi Apparatus,2013-10-31,1513,5,8,136
Set 1,Bathtub Gin,2013-10-31,1513,3,5,136
Set 2,Wingsuit,2013-10-31,1513,0,0,136
Set 2,Fuego,2013-10-31,1513,0,0,136
Set 2,The Line,2013-10-31,1513,0,0,136
Set 2,Sing Monica,2013-10-31,1513,0,0,136
Set 2,Waiting All Night,2013-10-31,1513,0,0,136
Set 2,Wombat,2013-10-31,1513,0,0,136
Set 2,Snow,2013-10-31,1513,0,0,136
Set 2,Devotion To a Dream,2013-10-31,1513,0,0,136
Set 2,555,2013-10-31,1513,0,0,136
Set 2,Winterqueen,2013-10-31,1513,0,0,136
Set 2,Amidst the Peals of Laughter,2013-10-31,1513,0,0,136
Set 2,You Never Know,2013-10-31,1513,0,0,136
Set 3,Ghost,2013-10-31,1513,4,6,136
Set 3,Carini,2013-10-31,1513,4,6,136
Set 3,Birds of a Feather,2013-10-31,1513,2,4,136
Set 3,Harry Hood,2013-10-31,1513,5,8,136
Set 3,Bug,2013-10-31,1513,6,9,136
Set 3,Run Like an Antelope,2013-10-31,1513,4,6,136
Encore,Quinn the Eskimo,2013-10-31,1513,8,12,136
Set 1,Cavern,2013-11-01,1514,4,7,136
Set 1,Runaway Jim,2013-11-01,1514,10,14,136
Set 1,Sand,2013-11-01,1514,4,6,136
Set 1,Halfway to the Moon,2013-11-01,1514,3,5,136
Set 1,Halley's Comet,2013-11-01,1514,3,5,136
Set 1,Tube,2013-11-01,1514,3,5,136
Set 1,Possum,2013-11-01,1514,4,6,136
Set 1,When the Circus Comes,2013-11-01,1514,10,14,136
Set 1,Sugar Shack,2013-11-01,1514,30,112,136
Set 1,Jesus Just Left Chicago,2013-11-01,1514,16,90,136
Set 1,David Bowie,2013-11-01,1514,4,6,136
Set 2,Twist,2013-11-01,1514,6,9,136
Set 2,Gotta Jibboo,2013-11-01,1514,19,94,136
Set 2,Makisupa Policeman,2013-11-01,1514,27,108,136
Set 2,Light,2013-11-01,1514,4,6,136
Set 2,Chalk Dust Torture,2013-11-01,1514,3,5,136
Set 2,Meatstick,2013-11-01,1514,7,10,136
Set 2,Boogie On Reggae Woman,2013-11-01,1514,4,6,136
Set 2,The Wedge,2013-11-01,1514,9,13,136
Set 2,Slave to the Traffic Light,2013-11-01,1514,3,5,136
Encore,Sneakin' Sally Through the Alley,2013-11-01,1514,5,7,136
Set 1,Wilson,2013-11-02,1515,5,8,136
Set 1,Rift,2013-11-02,1515,6,8,136
Set 1,Ocelot,2013-11-02,1515,4,6,136
Set 1,Water in the Sky,2013-11-02,1515,7,10,136
Set 1,Sample in a Jar,2013-11-02,1515,9,13,136
Set 1,Funky Bitch,2013-11-02,1515,7,8,136
Set 1,46 Days,2013-11-02,1515,6,8,136
Set 1,Theme From the Bottom,2013-11-02,1515,5,7,136
Set 1,Yarmouth Road,2013-11-02,1515,7,10,136
Set 1,Limb By Limb,2013-11-02,1515,7,10,136
Set 1,Mike's Song,2013-11-02,1515,5,7,136
Set 1,I Am Hydrogen,2013-11-02,1515,10,14,136
Set 1,Weekapaug Groove,2013-11-02,1515,5,7,136
Set 2,Down with Disease,2013-11-02,1515,3,4,136
Set 2,Piper,2013-11-02,1515,3,4,136
Set 2,Roggae,2013-11-02,1515,11,15,136
Set 2,Waves,2013-11-02,1515,6,8,136
Set 2,Tweezer,2013-11-02,1515,4,6,136
Set 2,Julius,2013-11-02,1515,3,4,136
Set 2,Backwards Down the Number Line,2013-11-02,1515,3,4,136
Set 2,Character Zero,2013-11-02,1515,5,7,136
Encore,Sleeping Monkey,2013-11-02,1515,31,113,136
Encore,Tweezer Reprise,2013-11-02,1515,4,6,136
Set 1,The Wedge,2013-12-28,1516,1,57,137
Set 1,Stealing Time From the Faulty Plan,2013-12-28,1516,4,60,137
Set 1,Mound,2013-12-28,1516,3,58,137
Set 1,Axilla,2013-12-28,1516,9,67,137
Set 1,Birds of a Feather,2013-12-28,1516,3,58,137
Set 1,Wolfman's Brother,2013-12-28,1516,4,60,137
Set 1,Sing Monica,2013-12-28,1516,3,58,137
Set 1,Seven Below,2013-12-28,1516,8,66,137
Set 1,Tube,2013-12-28,1516,2,57,137
Set 1,Free,2013-12-28,1516,3,58,137
Set 1,Julius,2013-12-28,1516,1,56,137
Set 2,Sand,2013-12-28,1516,2,57,137
Set 2,Piper,2013-12-28,1516,1,56,137
Set 2,Back on the Train,2013-12-28,1516,3,58,137
Set 2,Tweezer,2013-12-28,1516,1,56,137
Set 2,Backwards Down the Number Line,2013-12-28,1516,1,56,137
Set 2,Steam,2013-12-28,1516,11,70,137
Set 2,Silent in the Morning,2013-12-28,1516,3,58,137
Set 2,Waiting All Night,2013-12-28,1516,3,58,137
Set 2,Run Like an Antelope,2013-12-28,1516,3,58,137
Encore,Suzy Greenberg,2013-12-28,1516,7,64,137
Encore,Tweezer Reprise,2013-12-28,1516,1,56,137
Set 1,The Moma Dance,2013-12-29,1517,3,59,137
Set 1,Rift,2013-12-29,1517,2,57,137
Set 1,Roggae,2013-12-29,1517,2,57,137
Set 1,Sparkle,2013-12-29,1517,5,61,137
Set 1,The Line,2013-12-29,1517,4,59,137
Set 1,Stash,2013-12-29,1517,4,59,137
Set 1,555,2013-12-29,1517,4,59,137
Set 1,It's Ice,2013-12-29,1517,14,119,137
Set 1,Gumbo,2013-12-29,1517,9,67,137
Set 1,Walls of the Cave,2013-12-29,1517,6,63,137
Set 2,Down with Disease,2013-12-29,1517,2,57,137
Set 2,Carini,2013-12-29,1517,4,59,137
Set 2,Waves,2013-12-29,1517,2,57,137
Set 2,Twist,2013-12-29,1517,3,58,137
Set 2,Golgi Apparatus,2013-12-29,1517,4,59,137
Set 2,David Bowie,2013-12-29,1517,3,58,137
Encore,Possum,2013-12-29,1517,3,58,137
Set 1,Kill Devil Falls,2013-12-30,1518,4,60,137
Set 1,Bathtub Gin,2013-12-30,1518,5,60,137
Set 1,Wombat,2013-12-30,1518,5,60,137
Set 1,Yarmouth Road,2013-12-30,1518,3,58,137
Set 1,46 Days,2013-12-30,1518,3,58,137
Set 1,Lawn Boy,2013-12-30,1518,7,64,137
Set 1,Heavy Things,2013-12-30,1518,6,60,137
Set 1,Punch You in the Eye,2013-12-30,1518,8,65,137
Set 1,Sample in a Jar,2013-12-30,1518,3,58,137
Set 1,Gotta Jibboo,2013-12-30,1518,4,59,137
Set 2,Chalk Dust Torture,2013-12-30,1518,4,59,137
Set 2,Mike's Song,2013-12-30,1518,3,58,137
Set 2,Devotion To a Dream,2013-12-30,1518,5,60,137
Set 2,Ghost,2013-12-30,1518,5,60,137
Set 2,Weekapaug Groove,2013-12-30,1518,3,58,137
Set 2,Simple,2013-12-30,1518,8,65,137
Set 2,Harry Hood,2013-12-30,1518,5,60,137
Set 2,Cavern,2013-12-30,1518,5,59,137
Set 2,First Tube,2013-12-30,1518,11,69,137
Encore,Slave to the Traffic Light,2013-12-30,1518,4,59,137
Set 1,AC/DC Bag,2013-12-31,1519,12,70,137
Set 1,A Song I Heard the Ocean Sing,2013-12-31,1519,8,65,137
Set 1,Wilson,2013-12-31,1519,5,59,137
Set 1,Divided Sky,2013-12-31,1519,7,63,137
Set 1,Ocelot,2013-12-31,1519,4,59,137
Set 1,Sugar Shack,2013-12-31,1519,5,60,137
Set 1,Halfway to the Moon,2013-12-31,1519,5,60,137
Set 1,Fluffhead,2013-12-31,1519,8,65,137
Set 2,Glide,2013-12-31,1519,81,734,137
Set 2,Llama,2013-12-31,1519,37,174,137
Set 2,Colonel Forbin's Ascent,2013-12-31,1519,87,867,137
Set 2,Fly Famous Mockingbird,2013-12-31,1519,86,867,137
Set 2,Fuck Your Face,2013-12-31,1519,47,487,137
Set 2,Reba,2013-12-31,1519,7,63,137
Set 2,Icculus,2013-12-31,1519,18,123,137
Set 2,The Lizards,2013-12-31,1519,28,163,137
Set 2,Split Open and Melt,2013-12-31,1519,7,63,137
Set 3,Character Zero,2013-12-31,1519,4,59,137
Set 3,Auld Lang Syne,2013-12-31,1519,41,365,137
Set 3,Fuego,2013-12-31,1519,6,61,137
Set 3,Light,2013-12-31,1519,5,60,137
Set 3,Twenty Years Later,2013-12-31,1519,7,63,137
Set 3,Bouncing Around the Room,2013-12-31,1519,7,63,137
Set 3,You Enjoy Myself,2013-12-31,1519,7,63,137
Encore,Grind,2013-12-31,1519,7,63,137
Encore,Show of Life,2013-12-31,1519,16,121,137
Set 1,Kill Devil Falls,2014-04-26,1520,2,117,138
Set 1,The Moma Dance,2014-04-26,1520,4,118,138
Set 1,Rift,2014-04-26,1520,3,118,138
Set 1,Wolfman's Brother,2014-04-26,1520,4,119,138
Set 1,Lawn Boy,2014-04-26,1520,2,117,138
Set 1,Party Time,2014-04-26,1520,11,182,138
Set 1,Ocelot,2014-04-26,1520,1,116,138
Set 1,Funky Bitch,2014-04-26,1520,5,175,138
Set 1,46 Days,2014-04-26,1520,2,117,138
Set 1,The Line,2014-04-26,1520,3,118,138
Set 1,Character Zero,2014-04-26,1520,1,116,138
Set 2,Down with Disease,2014-04-26,1520,3,118,138
Set 2,Birds of a Feather,2014-04-26,1520,4,119,138
Set 2,Twist,2014-04-26,1520,3,118,138
Set 2,Sparkle,2014-04-26,1520,3,118,138
Set 2,Free,2014-04-26,1520,4,119,138
Set 2,Light,2014-04-26,1520,1,116,138
Set 2,Sand,2014-04-26,1520,4,119,138
Set 2,Harry Hood,2014-04-26,1520,2,117,138
Set 2,Cavern,2014-04-26,1520,2,117,138
Set 2,Grind,2014-04-26,1520,1,116,138
Encore,Julius,2014-04-26,1520,4,119,138
Set 1,Stealing Time From the Faulty Plan,2014-07-01,1522,5,185,139
Set 1,Fuego,2014-07-01,1522,3,182,139
Set 1,Back on the Train,2014-07-01,1522,6,185,139
Set 1,Halfway to the Moon,2014-07-01,1522,3,182,139
Set 1,The Wedge,2014-07-01,1522,7,185,139
Set 1,555,2014-07-01,1522,5,184,139
Set 1,Stash,2014-07-01,1522,5,184,139
Set 1,Bouncing Around the Room,2014-07-01,1522,3,182,139
Set 1,Birds of a Feather,2014-07-01,1522,2,66,139
Set 1,Wingsuit,2014-07-01,1522,9,243,139
Set 2,Mike's Song,2014-07-01,1522,4,183,139
Set 2,Simple,2014-07-01,1522,4,183,139
Set 2,Free,2014-07-01,1522,2,66,139
Set 2,Waiting All Night,2014-07-01,1522,6,185,139
Set 2,Ghost,2014-07-01,1522,4,183,139
Set 2,Weekapaug Groove,2014-07-01,1522,4,183,139
Set 2,Harry Hood,2014-07-01,1522,2,66,139
Set 2,Cavern,2014-07-01,1522,2,66,139
Encore,Julius,2014-07-01,1522,2,66,139
Set 1,Farmhouse,2014-07-03,1523,25,335,139
Set 1,Wolfman's Brother,2014-07-03,1523,3,68,139
Set 1,Maze,2014-07-03,1523,12,249,139
Set 1,Yarmouth Road,2014-07-03,1523,5,185,139
Set 1,Strange Design,2014-07-03,1523,33,348,139
Set 1,Devotion To a Dream,2014-07-03,1523,5,185,139
Set 1,Ocelot,2014-07-03,1523,3,68,139
Set 1,Chalk Dust Torture,2014-07-03,1523,5,185,139
Set 1,Mound,2014-07-03,1523,7,187,139
Set 1,Roggae,2014-07-03,1523,6,186,139
Set 1,Possum,2014-07-03,1523,6,186,139
Set 2,Bathtub Gin,2014-07-03,1523,5,185,139
Set 2,Limb By Limb,2014-07-03,1523,8,243,139
Set 2,Winterqueen,2014-07-03,1523,10,245,139
Set 2,The Line,2014-07-03,1523,3,9,139
Set 2,Tweezer,2014-07-03,1523,7,187,139
Set 2,Prince Caspian,2014-07-03,1523,14,251,139
Set 2,Sparkle,2014-07-03,1523,3,68,139
Set 2,Run Like an Antelope,2014-07-03,1523,7,187,139
Encore,Sing Monica,2014-07-03,1523,7,187,139
Encore,Tweezer Reprise,2014-07-03,1523,7,187,139
Set 1,The Star Spangled Banner,2014-07-04,1524,65,730,139
Set 1,555,2014-07-04,1524,2,3,139
Set 1,Kill Devil Falls,2014-07-04,1524,5,69,139
Set 1,The Moma Dance,2014-07-04,1524,4,69,139
Set 1,Reba,2014-07-04,1524,5,185,139
Set 1,Waiting All Night,2014-07-04,1524,2,3,139
Set 1,Runaway Jim,2014-07-04,1524,10,245,139
Set 1,46 Days,2014-07-04,1524,4,69,139
Set 1,Rift,2014-07-04,1524,4,69,139
Set 1,Split Open and Melt,2014-07-04,1524,5,185,139
Set 1,The Squirming Coil,2014-07-04,1524,27,336,139
Set 2,Fuego,2014-07-04,1524,2,3,139
Set 2,Down with Disease,2014-07-04,1524,4,69,139
Set 2,Twist,2014-07-04,1524,4,69,139
Set 2,Light,2014-07-04,1524,4,69,139
Set 2,Theme From the Bottom,2014-07-04,1524,9,244,139
Set 2,Backwards Down the Number Line,2014-07-04,1524,8,188,139
Set 2,First Tube,2014-07-04,1524,6,186,139
Encore,Character Zero,2014-07-04,1524,4,69,139
Set 1,Crowd Control,2014-07-05,1525,26,335,139
Set 1,"My Friend, My Friend",2014-07-05,1525,18,256,139
Set 1,Scent of a Mule,2014-07-05,1525,18,256,139
Set 1,Undermind,2014-07-05,1525,17,255,139
Set 1,A Song I Heard the Ocean Sing,2014-07-05,1525,6,186,139
Set 1,I Didn't Know,2014-07-05,1525,17,255,139
Set 1,Foam,2014-07-05,1525,26,335,139
Set 1,Wombat,2014-07-05,1525,7,187,139
Set 1,Divided Sky,2014-07-05,1525,6,186,139
Set 1,Wading in the Velvet Sea,2014-07-05,1525,17,255,139
Set 1,David Bowie,2014-07-05,1525,8,188,139
Set 2,Carini,2014-07-05,1525,8,188,139
Set 2,Waves,2014-07-05,1525,8,188,139
Set 2,Wingsuit,2014-07-05,1525,3,4,139
Set 2,Piper,2014-07-05,1525,9,189,139
Set 2,Fluffhead,2014-07-05,1525,6,186,139
Set 2,Heavy Things,2014-07-05,1525,7,187,139
Set 2,Slave to the Traffic Light,2014-07-05,1525,7,187,139
Set 2,You Enjoy Myself,2014-07-05,1525,6,186,139
Encore,Suzy Greenberg,2014-07-05,1525,9,189,139
Set 1,Axilla,2014-07-08,1526,9,192,139
Set 1,Gumbo,2014-07-08,1526,9,191,139
Set 1,Taste,2014-07-08,1526,14,252,139
Set 1,555,2014-07-08,1526,2,4,139
Set 1,Tube,2014-07-08,1526,10,192,139
Set 1,Halfway to the Moon,2014-07-08,1526,4,7,139
Set 1,Camel Walk,2014-07-08,1526,13,250,139
Set 1,Sparkle,2014-07-08,1526,3,5,139
Set 1,Halley's Comet,2014-07-08,1526,12,249,139
Set 1,It's Ice,2014-07-08,1526,9,191,139
Set 1,Ocelot,2014-07-08,1526,3,5,139
Set 1,Walls of the Cave,2014-07-08,1526,9,191,139
Set 2,46 Days,2014-07-08,1526,2,4,139
Set 2,Fuego,2014-07-08,1526,2,4,139
Set 2,The Line,2014-07-08,1526,3,5,139
Set 2,Backwards Down the Number Line,2014-07-08,1526,2,4,139
Set 2,Tweezer,2014-07-08,1526,3,5,139
Set 2,Ghost,2014-07-08,1526,4,7,139
Set 2,Also Sprach Zarathustra,2014-07-08,1526,15,254,139
Set 2,Harry Hood,2014-07-08,1526,4,7,139
Set 2,Tweezer Reprise,2014-07-08,1526,3,5,139
Encore,Possum,2014-07-08,1526,3,5,139
Set 1,Glide,2014-07-09,1527,7,190,139
Set 1,Sing Monica,2014-07-09,1527,4,6,139
Set 1,Birds of a Feather,2014-07-09,1527,5,8,139
Set 1,Wolfman's Brother,2014-07-09,1527,4,6,139
Set 1,Sugar Shack,2014-07-09,1527,8,190,139
Set 1,Alaska,2014-07-09,1527,19,259,139
Set 1,McGrupp and the Watchful Hosemasters,2014-07-09,1527,34,348,139
Set 1,Stealing Time From the Faulty Plan,2014-07-09,1527,6,8,139
Set 1,Horn,2014-07-09,1527,19,259,139
Set 1,Devotion To a Dream,2014-07-09,1527,4,6,139
Set 1,Silent in the Morning,2014-07-09,1527,11,193,139
Set 1,Run Like an Antelope,2014-07-09,1527,4,6,139
Set 2,Chalk Dust Torture,2014-07-09,1527,4,6,139
Set 2,Wingsuit,2014-07-09,1527,2,4,139
Set 2,Winterqueen,2014-07-09,1527,4,6,139
Set 2,Twist,2014-07-09,1527,3,5,139
Set 2,Crosseyed and Painless,2014-07-09,1527,20,260,139
Set 2,Waste,2014-07-09,1527,29,340,139
Set 2,Mike's Song,2014-07-09,1527,5,8,139
Set 2,Sneakin' Sally Through the Alley,2014-07-09,1527,13,250,139
Encore,Julius,2014-07-09,1527,5,8,139
Encore,Weekapaug Groove,2014-07-09,1527,5,8,139
Set 1,The Moma Dance,2014-07-11,1528,3,7,139
Set 1,Kill Devil Falls,2014-07-11,1528,4,7,139
Set 1,Ya Mar,2014-07-11,1528,23,265,139
Set 1,Bathtub Gin,2014-07-11,1528,5,8,139
Set 1,555,2014-07-11,1528,2,3,139
Set 1,Rift,2014-07-11,1528,4,7,139
Set 1,Sample in a Jar,2014-07-11,1528,10,193,139
Set 1,The Wedge,2014-07-11,1528,6,10,139
Set 1,Waiting All Night,2014-07-11,1528,4,7,139
Set 1,Stash,2014-07-11,1528,6,10,139
Set 2,Steam,2014-07-11,1528,12,195,139
Set 2,Down with Disease,2014-07-11,1528,4,7,139
Set 2,Golden Age,2014-07-11,1528,17,257,139
Set 2,Limb By Limb,2014-07-11,1528,5,8,139
Set 2,Fuego,2014-07-11,1528,2,3,139
Set 2,David Bowie,2014-07-11,1528,3,6,139
Set 2,Cavern,2014-07-11,1528,6,10,139
Encore,Character Zero,2014-07-11,1528,4,7,139
Set 1,AC/DC Bag,2014-07-12,1529,10,193,139
Set 1,46 Days,2014-07-12,1529,3,4,139
Set 1,Yarmouth Road,2014-07-12,1529,6,9,139
Set 1,Devotion To a Dream,2014-07-12,1529,2,3,139
Set 1,Free,2014-07-12,1529,7,11,139
Set 1,My Sweet One,2014-07-12,1529,24,266,139
Set 1,Back on the Train,2014-07-12,1529,7,11,139
Set 1,Halfway to the Moon,2014-07-12,1529,3,4,139
Set 1,Sparkle,2014-07-12,1529,3,4,139
Set 1,A Song I Heard the Ocean Sing,2014-07-12,1529,4,7,139
Set 1,The Line,2014-07-12,1529,3,4,139
Set 1,Run Like an Antelope,2014-07-12,1529,2,3,139
Set 2,Punch You in the Eye,2014-07-12,1529,11,194,139
Set 2,Carini,2014-07-12,1529,4,7,139
Set 2,Ghost,2014-07-12,1529,3,4,139
Set 2,Wingsuit,2014-07-12,1529,2,3,139
Set 2,Rock and Roll,2014-07-12,1529,19,258,139
Set 2,Harry Hood,2014-07-12,1529,3,4,139
Encore,Tube,2014-07-12,1529,3,4,139
Encore,Joy,2014-07-12,1529,22,263,139
Encore,First Tube,2014-07-12,1529,5,8,139
Set 1,Sand,2014-07-13,1530,9,78,139
Set 1,Winterqueen,2014-07-13,1530,3,4,139
Set 1,Reba,2014-07-13,1530,6,9,139
Set 1,Birds of a Feather,2014-07-13,1530,3,4,139
Set 1,Water in the Sky,2014-07-13,1530,15,253,139
Set 1,Possum,2014-07-13,1530,4,5,139
Set 1,Runaway Jim,2014-07-13,1530,6,9,139
Set 1,Bouncing Around the Room,2014-07-13,1530,8,12,139
Set 1,Maze,2014-07-13,1530,7,10,139
Set 1,Split Open and Melt,2014-07-13,1530,6,9,139
Set 2,Chalk Dust Torture,2014-07-13,1530,3,4,139
Set 2,Light,2014-07-13,1530,6,9,139
Set 2,Tweezer,2014-07-13,1530,4,5,139
Set 2,Wading in the Velvet Sea,2014-07-13,1530,5,8,139
Set 2,Sing Monica,2014-07-13,1530,3,4,139
Set 2,Slave to the Traffic Light,2014-07-13,1530,5,8,139
Encore,Backwards Down the Number Line,2014-07-13,1530,4,5,139
Encore,Tweezer Reprise,2014-07-13,1530,4,5,139
Set 1,Buried Alive,2014-07-15,1532,30,318,139
Set 1,Twist,2014-07-15,1532,5,6,139
Set 1,Heavy Things,2014-07-15,1532,7,10,139
Set 1,555,2014-07-15,1532,4,4,139
Set 1,Halley's Comet,2014-07-15,1532,6,7,139
Set 1,Bathtub Gin,2014-07-15,1532,4,4,139
Set 1,Wingsuit,2014-07-15,1532,3,3,139
Set 1,Divided Sky,2014-07-15,1532,7,10,139
Set 1,Wombat,2014-07-15,1532,7,10,139
Set 1,David Bowie,2014-07-15,1532,4,4,139
Set 2,Down with Disease,2014-07-15,1532,4,4,139
Set 2,Back on the Train,2014-07-15,1532,3,3,139
Set 2,NICU,2014-07-15,1532,21,261,139
Set 2,Gotta Jibboo,2014-07-15,1532,14,197,139
Set 2,Theme From the Bottom,2014-07-15,1532,8,11,139
Set 2,Meatstick,2014-07-15,1532,18,256,139
Set 2,Fuego,2014-07-15,1532,1,1,139
Set 2,The Wedge,2014-07-15,1532,4,4,139
Set 2,Run Like an Antelope,2014-07-15,1532,3,3,139
Encore,Character Zero,2014-07-15,1532,4,4,139
Set 1,Wolfman's Brother,2014-07-16,1533,5,7,139
Set 1,Devotion To a Dream,2014-07-16,1533,4,4,139
Set 1,Wilson,2014-07-16,1533,14,197,139
Set 1,Poor Heart,2014-07-16,1533,20,258,139
Set 1,The Moma Dance,2014-07-16,1533,6,5,139
Set 1,Stealing Time From the Faulty Plan,2014-07-16,1533,6,7,139
Set 1,Lawn Boy,2014-07-16,1533,13,81,139
Set 1,Yarmouth Road,2014-07-16,1533,4,4,139
Set 1,Rift,2014-07-16,1533,5,5,139
Set 1,The Line,2014-07-16,1533,4,4,139
Set 1,It's Ice,2014-07-16,1533,7,8,139
Set 1,46 Days,2014-07-16,1533,4,4,139
Set 2,Mike's Song,2014-07-16,1533,6,7,139
Set 2,Ghost,2014-07-16,1533,4,4,139
Set 2,Prince Caspian,2014-07-16,1533,10,13,139
Set 2,Backwards Down the Number Line,2014-07-16,1533,3,3,139
Set 2,Weekapaug Groove,2014-07-16,1533,6,7,139
Set 2,Cavern,2014-07-16,1533,5,5,139
Set 2,Piper,2014-07-16,1533,8,11,139
Set 2,Waiting All Night,2014-07-16,1533,3,2,139
Set 2,Tweezer,2014-07-16,1533,3,3,139
Set 2,Fuego,2014-07-16,1533,1,1,139
Set 2,Tweezer Reprise,2014-07-16,1533,3,3,139
Encore,Also Sprach Zarathustra,2014-07-16,1533,7,8,139
Encore,Possum,2014-07-16,1533,3,3,139
Set 1,555,2014-07-18,1534,1,3,139
Set 1,Kill Devil Falls,2014-07-18,1534,6,7,139
Set 1,Bouncing Around the Room,2014-07-18,1534,4,5,139
Set 1,Reba,2014-07-18,1534,4,5,139
Set 1,Waiting All Night,2014-07-18,1534,1,2,139
Set 1,Birds of a Feather,2014-07-18,1534,4,5,139
Set 1,Halfway to the Moon,2014-07-18,1534,5,6,139
Set 1,Sparkle,2014-07-18,1534,5,6,139
Set 1,Sample in a Jar,2014-07-18,1534,6,7,139
Set 1,A Song I Heard the Ocean Sing,2014-07-18,1534,5,6,139
Set 1,Stash,2014-07-18,1534,6,7,139
Set 1,The Squirming Coil,2014-07-18,1534,10,14,139
Set 2,Golden Age,2014-07-18,1534,6,7,139
Set 2,The Mango Song,2014-07-18,1534,41,357,139
Set 2,Sand,2014-07-18,1534,5,5,139
Set 2,Piper,2014-07-18,1534,1,2,139
Set 2,Halley's Comet,2014-07-18,1534,2,3,139
Set 2,Wombat,2014-07-18,1534,2,3,139
Set 2,Chalk Dust Torture,2014-07-18,1534,4,5,139
Set 2,Slave to the Traffic Light,2014-07-18,1534,4,5,139
Encore,Julius,2014-07-18,1534,7,9,139
Set 1,The Moma Dance,2014-07-19,1535,1,3,139
Set 1,Wolfman's Brother,2014-07-19,1535,3,3,139
Set 1,Devotion To a Dream,2014-07-19,1535,2,3,139
Set 1,46 Days,2014-07-19,1535,2,3,139
Set 1,Yarmouth Road,2014-07-19,1535,2,3,139
Set 1,Brian and Robert,2014-07-19,1535,39,353,139
Set 1,Wingsuit,2014-07-19,1535,3,4,139
Set 1,Tube,2014-07-19,1535,6,7,139
Set 1,Free,2014-07-19,1535,6,7,139
Set 1,Roggae,2014-07-19,1535,12,16,139
Set 1,Heavy Things,2014-07-19,1535,3,4,139
Set 1,Run Like an Antelope,2014-07-19,1535,3,4,139
Set 2,Carini,2014-07-19,1535,6,7,139
Set 2,Waves,2014-07-19,1535,10,14,139
Set 2,Fuego,2014-07-19,1535,2,3,139
Set 2,Twist,2014-07-19,1535,3,4,139
Set 2,Light,2014-07-19,1535,5,6,139
Set 2,Twenty Years Later,2014-07-19,1535,16,200,139
Set 2,Harry Hood,2014-07-19,1535,6,7,139
Set 2,Cavern,2014-07-19,1535,2,3,139
Encore,Grind,2014-07-19,1535,15,84,139
Encore,Bug,2014-07-19,1535,22,261,139
Encore,Suzy Greenberg,2014-07-19,1535,10,14,139
Set 1,Gumbo,2014-07-20,1536,9,12,139
Set 1,Runaway Jim,2014-07-20,1536,6,7,139
Set 1,Tela,2014-07-20,1536,40,354,139
Set 1,The Line,2014-07-20,1536,3,4,139
Set 1,Scent of a Mule,2014-07-20,1536,11,15,139
Set 1,Bathtub Gin,2014-07-20,1536,4,5,139
Set 1,Silent in the Morning,2014-07-20,1536,9,11,139
Set 1,Maze,2014-07-20,1536,6,7,139
Set 1,Ocelot,2014-07-20,1536,10,12,139
Set 1,Walls of the Cave,2014-07-20,1536,10,12,139
Set 2,Down with Disease,2014-07-20,1536,4,5,139
Set 2,Winterqueen,2014-07-20,1536,6,7,139
Set 2,Theme From the Bottom,2014-07-20,1536,4,5,139
Set 2,Mike's Song,2014-07-20,1536,3,4,139
Set 2,The Wedge,2014-07-20,1536,4,5,139
Set 2,Ghost,2014-07-20,1536,3,4,139
Set 2,Weekapaug Groove,2014-07-20,1536,3,4,139
Set 2,First Tube,2014-07-20,1536,7,8,139
Encore,Character Zero,2014-07-20,1536,4,5,139
Set 1,Mike's Song,2014-07-25,1537,0,5,139
Set 1,Back on the Train,2014-07-25,1537,5,10,139
Set 1,Weekapaug Groove,2014-07-25,1537,1,5,139
Set 1,Wingsuit,2014-07-25,1537,2,6,139
Set 1,Possum,2014-07-25,1537,4,9,139
Set 1,Tube,2014-07-25,1537,2,6,139
Set 1,"My Friend, My Friend",2014-07-25,1537,12,20,139
Set 1,Winterqueen,2014-07-25,1537,1,5,139
Set 1,Beauty of a Broken Heart,2014-07-25,1537,43,363,139
Set 1,David Bowie,2014-07-25,1537,5,10,139
Set 1,Golgi Apparatus,2014-07-25,1537,20,208,139
Set 2,555,2014-07-25,1537,4,7,139
Set 2,Chalk Dust Torture,2014-07-25,1537,3,7,139
Set 2,Fuego,2014-07-25,1537,2,6,139
Set 2,Twist,2014-07-25,1537,2,6,139
Set 2,When the Circus Comes,2014-07-25,1537,23,266,139
Set 2,Piper,2014-07-25,1537,3,7,139
Set 2,Rift,2014-07-25,1537,4,9,139
Set 2,Waiting All Night,2014-07-25,1537,3,7,139
Set 2,Reba,2014-07-25,1537,3,7,139
Set 2,Character Zero,2014-07-25,1537,1,5,139
Encore,Loving Cup,2014-07-25,1537,26,271,139
Set 1,Sample in a Jar,2014-07-26,1538,3,8,139
